segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
1991,3010,FEM,10.85,4.95,3.39,20220714_094232_025480_2.txt
13709,13847,FEM,8.71,4.08,2.53,20220714_094232_025480_2.txt
18082,19575,FEM,16.15,7.56,5.13,20220714_094232_025480_2.txt
69491,73511,MAL,31.88,15.35,10.8,20220714_094232_025480_2.txt
69787,71512,FEM,18.89,9.14,6.09,20220714_094232_025480_2.txt
85863,85991,FEM,11.73,5.84,3.54,20220714_094232_025480_2.txt
92991,94658,FEM,19.0,8.86,5.95,20220714_094232_025480_2.txt
97718,98511,FEM,7.81,3.35,2.34,20220714_094232_025480_2.txt
102708,104885,MAL,12.07,4.44,3.94,20220714_094232_025480_2.txt
129571,129920,MAL,9.48,4.43,2.82,20220714_094232_025480_2.txt
130472,131495,FEM,10.73,4.59,3.3,20220714_094232_025480_2.txt
132492,134011,MAL,13.0,5.51,4.04,20220714_094232_025480_2.txt
132727,132992,FEM,8.32,3.81,2.42,20220714_094232_025480_2.txt
176332,176725,MAL,8.17,3.74,2.39,20220714_094232_025480_2.txt
185375,186492,FEM,13.43,6.15,4.22,20220714_094232_025480_2.txt
196243,196427,MAL,10.84,5.33,3.25,20220714_094232_025480_2.txt
197446,197878,FEM,11.84,5.79,3.62,20220714_094232_025480_2.txt
198512,198694,MAL,9.96,4.86,2.96,20220714_094232_025480_2.txt
199150,199531,FEM,10.82,5.16,3.28,20220714_094232_025480_2.txt
214010,214629,FEM,10.79,5.02,3.3,20220714_094232_025480_2.txt
215953,217895,FEM,20.01,9.51,6.49,20220714_094232_025480_2.txt
223493,223868,FEM,9.18,4.37,2.73,20220714_094232_025480_2.txt
223493,226323,MAL,24.26,11.59,8.06,20220714_094232_025480_2.txt
238481,238894,MAL,12.45,6.05,3.82,20220714_094232_025480_2.txt
253349,256643,FEM,26.15,12.23,8.72,20220714_094232_025480_2.txt
256492,257611,MAL,15.24,7.36,4.77,20220714_094232_025480_2.txt
264036,264601,FEM,12.28,5.94,3.74,20220714_094232_025480_2.txt
270513,271470,FEM,14.47,6.94,4.54,20220714_094232_025480_2.txt
