segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
1011,6630,FEM,32.79,14.28,11.32,20191004_125707_025480_1.txt
10493,13455,FEM,20.3,9.03,6.76,20191004_125707_025480_1.txt
13664,15515,FEM,14.29,6.41,4.63,20191004_125707_025480_1.txt
23011,25601,FEM,27.63,13.51,8.83,20191004_125707_025480_1.txt
29012,31493,FEM,25.45,12.18,8.08,20191004_125707_025480_1.txt
33529,34067,FEM,8.37,3.89,2.49,20191004_125707_025480_1.txt
39673,43056,FEM,28.45,14.05,9.5,20191004_125707_025480_1.txt
44493,45558,FEM,10.89,5.08,3.36,20191004_125707_025480_1.txt
46821,49499,FEM,23.7,11.62,7.75,20191004_125707_025480_1.txt
55991,57122,FEM,11.04,4.95,3.48,20191004_125707_025480_1.txt
57767,60011,FEM,13.59,5.54,4.41,20191004_125707_025480_1.txt
60456,67491,FEM,60.63,29.63,20.2,20191004_125707_025480_1.txt
63865,64446,MAL,9.42,4.38,2.79,20191004_125707_025480_1.txt
67986,69604,FEM,15.78,7.16,4.98,20191004_125707_025480_1.txt
70426,71992,FEM,11.01,4.47,3.49,20191004_125707_025480_1.txt
74512,76512,FEM,17.62,8.31,5.71,20191004_125707_025480_1.txt
78011,81411,FEM,24.78,11.66,8.38,20191004_125707_025480_1.txt
84491,85011,FEM,7.89,3.42,2.32,20191004_125707_025480_1.txt
87011,90492,FEM,36.41,17.8,11.69,20191004_125707_025480_1.txt
90011,90244,MAL,10.1,4.91,3.01,20191004_125707_025480_1.txt
94292,96805,FEM,19.67,9.27,6.48,20191004_125707_025480_1.txt
99890,101493,FEM,14.43,6.65,4.58,20191004_125707_025480_1.txt
105369,105492,FEM,11.52,5.71,3.46,20191004_125707_025480_1.txt
106873,109111,FEM,20.52,9.79,6.66,20191004_125707_025480_1.txt
154594,156793,FEM,20.16,9.58,6.64,20191004_125707_025480_1.txt
200011,200694,FEM,9.16,4.03,2.77,20191004_125707_025480_1.txt
201219,201811,FEM,11.9,5.73,3.67,20191004_125707_025480_1.txt
211467,211936,MAL,8.29,3.76,2.45,20191004_125707_025480_1.txt
236993,238512,FEM,14.63,6.65,4.53,20191004_125707_025480_1.txt
263491,267511,FEM,30.5,14.82,10.39,20191004_125707_025480_1.txt
269011,269207,FEM,12.81,6.43,3.91,20191004_125707_025480_1.txt
269492,269794,FEM,8.65,3.98,2.54,20191004_125707_025480_1.txt
269987,271992,FEM,21.16,10.31,6.89,20191004_125707_025480_1.txt
278011,284012,FEM,52.87,26.97,18.02,20191004_125707_025480_1.txt
293230,294302,FEM,15.25,7.55,4.82,20191004_125707_025480_1.txt
296907,302005,FEM,36.55,17.79,12.54,20191004_125707_025480_1.txt
313637,317010,FEM,27.06,12.66,8.77,20191004_125707_025480_1.txt
322512,325712,FEM,23.34,10.26,7.5,20191004_125707_025480_1.txt
334635,338663,FEM,32.16,15.28,10.63,20191004_125707_025480_1.txt
335583,335949,MAL,8.31,3.78,2.44,20191004_125707_025480_1.txt
339721,343039,FEM,20.7,8.95,6.96,20191004_125707_025480_1.txt
348847,350011,FEM,10.36,4.61,3.2,20191004_125707_025480_1.txt
354993,357377,FEM,18.11,8.32,5.94,20191004_125707_025480_1.txt
359438,360992,FEM,12.78,5.67,4.08,20191004_125707_025480_1.txt
361646,363253,FEM,11.42,4.91,3.63,20191004_125707_025480_1.txt
367511,367887,FEM,6.02,2.54,1.68,20191004_125707_025480_1.txt
367991,370269,FEM,19.07,8.62,6.08,20191004_125707_025480_1.txt
381532,383493,FEM,15.94,6.89,5.04,20191004_125707_025480_1.txt
385329,386574,FEM,8.6,3.51,2.63,20191004_125707_025480_1.txt
402511,404511,FEM,22.92,10.92,7.16,20191004_125707_025480_1.txt
403959,406232,MAL,24.91,11.96,7.92,20191004_125707_025480_1.txt
405037,405837,FEM,13.28,6.44,4.11,20191004_125707_025480_1.txt
414492,416492,FEM,13.59,5.62,4.31,20191004_125707_025480_1.txt
427067,428014,FEM,8.85,3.8,2.66,20191004_125707_025480_1.txt
436011,438510,FEM,18.36,8.46,6.09,20191004_125707_025480_1.txt
887541,889011,FEM,12.94,6.19,4.11,20191004_125707_025480_1.txt
901113,901511,FEM,5.2,2.11,1.41,20191004_125707_025480_1.txt
945169,946274,FEM,11.47,5.45,3.51,20191004_125707_025480_1.txt
969099,969511,FEM,6.08,2.66,1.7,20191004_125707_025480_1.txt
1028467,1029345,MAL,8.71,3.99,2.6,20191004_125707_025480_1.txt
1174242,1175992,FEM,17.68,8.73,5.64,20191004_125707_025480_1.txt
1195204,1197992,FEM,21.56,10.4,7.21,20191004_125707_025480_1.txt
1198992,1201005,FEM,19.73,9.76,6.36,20191004_125707_025480_1.txt
1204188,1204991,FEM,8.49,3.9,2.57,20191004_125707_025480_1.txt
1205280,1206011,FEM,9.16,4.26,2.73,20191004_125707_025480_1.txt
1213010,1213511,FEM,7.61,3.46,2.23,20191004_125707_025480_1.txt
1215550,1223010,FEM,68.03,35.02,23.0,20191004_125707_025480_1.txt
