segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
2204,11511,FEM,81.6,39.81,27.04,20200312_145310_024878_2.txt
19992,21011,FEM,13.24,6.27,4.09,20200312_145310_024878_2.txt
26062,28318,FEM,19.06,9.18,6.23,20200312_145310_024878_2.txt
30512,32010,FEM,15.22,6.95,4.77,20200312_145310_024878_2.txt
31011,34011,MAL,27.07,13.21,8.97,20200312_145310_024878_2.txt
53126,53563,FEM,8.23,3.8,2.42,20200312_145310_024878_2.txt
88676,88860,MAL,7.76,3.62,2.22,20200312_145310_024878_2.txt
91967,92497,FEM,8.77,4.09,2.62,20200312_145310_024878_2.txt
101010,102492,FEM,18.24,8.86,5.83,20200312_145310_024878_2.txt
103462,103686,MAL,11.23,5.53,3.39,20200312_145310_024878_2.txt
109127,109788,FEM,13.08,6.4,4.02,20200312_145310_024878_2.txt
110177,110341,MAL,13.47,6.77,4.12,20200312_145310_024878_2.txt
110454,111011,MAL,13.23,6.57,4.11,20200312_145310_024878_2.txt
125585,126550,MAL,10.27,4.85,3.19,20200312_145310_024878_2.txt
131492,132456,FEM,13.12,6.38,4.14,20200312_145310_024878_2.txt
150868,151945,FEM,13.19,6.38,4.13,20200312_145310_024878_2.txt
162236,162511,FEM,9.16,4.36,2.7,20200312_145310_024878_2.txt
165535,165876,FEM,6.38,2.82,1.79,20200312_145310_024878_2.txt
165993,168280,FEM,21.85,10.71,7.17,20200312_145310_024878_2.txt
169050,169681,FEM,8.89,4.13,2.68,20200312_145310_024878_2.txt
186492,188833,FEM,19.08,8.97,6.3,20200312_145310_024878_2.txt
193011,194574,MAL,17.07,8.3,5.51,20200312_145310_024878_2.txt
216844,216993,FEM,9.68,4.69,2.86,20200312_145310_024878_2.txt
265013,267077,MAL,19.41,9.37,6.32,20200312_145310_024878_2.txt
267179,267356,MAL,9.93,4.81,2.95,20200312_145310_024878_2.txt
280010,280992,FEM,13.16,6.13,4.16,20200312_145310_024878_2.txt
285350,287851,FEM,25.87,12.48,8.28,20200312_145310_024878_2.txt
288340,290492,FEM,21.33,10.31,6.92,20200312_145310_024878_2.txt
289312,294992,MAL,44.89,22.36,15.41,20200312_145310_024878_2.txt
295071,295511,FEM,9.91,4.73,2.98,20200312_145310_024878_2.txt
295216,298986,MAL,30.38,15.06,10.36,20200312_145310_024878_2.txt
328511,330467,FEM,17.95,8.47,5.86,20200312_145310_024878_2.txt
336550,336992,FEM,4.66,1.73,1.23,20200312_145310_024878_2.txt
348901,350511,FEM,18.61,9.07,5.97,20200312_145310_024878_2.txt
349596,349993,MAL,10.67,5.18,3.23,20200312_145310_024878_2.txt
355492,357497,FEM,17.74,8.42,5.8,20200312_145310_024878_2.txt
379168,381011,FEM,18.5,9.04,6.03,20200312_145310_024878_2.txt
379684,379978,MAL,11.11,5.46,3.36,20200312_145310_024878_2.txt
404011,406088,FEM,18.68,8.61,6.02,20200312_145310_024878_2.txt
409492,410513,FEM,12.02,5.47,3.73,20200312_145310_024878_2.txt
410071,411875,MAL,17.06,8.02,5.54,20200312_145310_024878_2.txt
424160,425211,FEM,13.87,6.58,4.25,20200312_145310_024878_2.txt
428492,429277,FEM,10.57,4.98,3.26,20200312_145310_024878_2.txt
