segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
13011,14513,FEM,17.21,8.42,5.54,20190927_114549_024878.txt
60011,60524,FEM,9.96,4.68,3.01,20190927_114549_024878.txt
124511,126624,FEM,20.42,10.08,6.66,20190927_114549_024878.txt
126011,129990,MAL,34.34,17.43,11.67,20190927_114549_024878.txt
126887,126993,FEM,9.69,4.71,2.85,20190927_114549_024878.txt
135609,135756,FEM,6.53,2.93,1.81,20190927_114549_024878.txt
135992,138267,FEM,22.22,11.16,7.34,20190927_114549_024878.txt
153281,155589,FEM,18.59,8.5,6.08,20190927_114549_024878.txt
164594,165011,FEM,10.49,5.09,3.17,20190927_114549_024878.txt
166624,166739,MAL,11.82,5.88,3.56,20190927_114549_024878.txt
166992,169511,MAL,25.48,12.83,8.47,20190927_114549_024878.txt
169417,172643,FEM,35.95,18.01,11.6,20190927_114549_024878.txt
174788,178055,FEM,30.05,15.28,10.12,20190927_114549_024878.txt
185348,187567,FEM,22.53,11.44,7.49,20190927_114549_024878.txt
199511,201963,FEM,29.03,14.43,9.27,20190927_114549_024878.txt
200181,201511,MAL,16.9,8.17,5.3,20190927_114549_024878.txt
201639,201852,MAL,10.66,5.23,3.19,20190927_114549_024878.txt
202088,202230,MAL,12.13,6.03,3.67,20190927_114549_024878.txt
204331,204859,FEM,10.3,4.98,3.13,20190927_114549_024878.txt
229979,233211,MAL,34.76,17.67,11.47,20190927_114549_024878.txt
235513,237133,MAL,21.12,10.77,6.86,20190927_114549_024878.txt
247047,247160,MAL,11.23,5.53,3.37,20190927_114549_024878.txt
247492,249149,MAL,18.86,9.41,6.12,20190927_114549_024878.txt
254571,254696,FEM,8.27,3.92,2.38,20190927_114549_024878.txt
255013,255129,MAL,11.59,5.76,3.49,20190927_114549_024878.txt
257536,258022,MAL,13.52,6.72,4.14,20190927_114549_024878.txt
264259,265626,MAL,18.86,9.51,6.07,20190927_114549_024878.txt
268140,269423,MAL,19.76,9.96,6.3,20190927_114549_024878.txt
272481,278311,MAL,59.44,30.75,19.97,20190927_114549_024878.txt
280689,282378,MAL,21.53,10.93,7.01,20190927_114549_024878.txt
282493,290757,MAL,75.06,39.06,25.79,20190927_114549_024878.txt
291880,294491,MAL,31.46,16.04,10.26,20190927_114549_024878.txt
295010,297988,MAL,31.35,16.21,10.5,20190927_114549_024878.txt
298613,303991,MAL,54.21,28.12,18.26,20190927_114549_024878.txt
304825,307137,MAL,27.02,13.76,8.89,20190927_114549_024878.txt
307765,312512,MAL,48.84,25.37,16.41,20190927_114549_024878.txt
318492,321322,MAL,29.88,15.35,9.99,20190927_114549_024878.txt
321887,324010,FEM,24.12,12.17,7.84,20190927_114549_024878.txt
325023,327186,FEM,26.1,13.2,8.4,20190927_114549_024878.txt
326197,326437,MAL,10.58,5.19,3.17,20190927_114549_024878.txt
331339,332991,MAL,19.93,9.95,6.47,20190927_114549_024878.txt
334280,337272,MAL,30.62,15.62,10.26,20190927_114549_024878.txt
338168,338846,MAL,14.07,6.95,4.36,20190927_114549_024878.txt
342993,344518,MAL,18.55,9.18,5.99,20190927_114549_024878.txt
350052,351925,MAL,22.88,11.52,7.39,20190927_114549_024878.txt
353511,354972,MAL,21.26,10.62,6.78,20190927_114549_024878.txt
371827,374206,FEM,26.44,13.2,8.55,20190927_114549_024878.txt
374510,376493,MAL,24.18,12.17,7.89,20190927_114549_024878.txt
392248,393433,MAL,17.01,8.54,5.47,20190927_114549_024878.txt
421011,424011,FEM,33.59,16.84,10.83,20190927_114549_024878.txt
430780,431305,FEM,8.94,4.2,2.67,20190927_114549_024878.txt
442785,443686,FEM,14.52,7.04,4.49,20190927_114549_024878.txt
444511,446549,FEM,26.24,12.89,8.22,20190927_114549_024878.txt
492009,493052,MAL,17.41,8.71,5.48,20190927_114549_024878.txt
513454,513859,MAL,11.85,5.84,3.62,20190927_114549_024878.txt
702763,703792,MAL,16.84,8.45,5.34,20190927_114549_024878.txt
743418,743659,MAL,12.61,6.3,3.85,20190927_114549_024878.txt
843742,844736,FEM,7.98,3.33,2.43,20190927_114549_024878.txt
845513,845969,FEM,8.26,3.75,2.44,20190927_114549_024878.txt
846523,846761,FEM,8.55,4.03,2.5,20190927_114549_024878.txt
933085,933196,FEM,11.63,5.79,3.5,20190927_114549_024878.txt
933404,934633,FEM,14.33,6.89,4.53,20190927_114549_024878.txt
938204,939492,FEM,17.57,8.66,5.52,20190927_114549_024878.txt
945992,946851,FEM,10.42,4.97,3.22,20190927_114549_024878.txt
946991,949013,FEM,19.38,9.35,6.35,20190927_114549_024878.txt
987891,988991,FEM,13.7,6.62,4.31,20190927_114549_024878.txt
994560,994828,FEM,8.89,4.24,2.61,20190927_114549_024878.txt
996199,997370,FEM,14.71,7.19,4.65,20190927_114549_024878.txt
1026896,1027991,FEM,13.88,6.68,4.36,20190927_114549_024878.txt
1027011,1027269,MAL,9.37,4.5,2.77,20190927_114549_024878.txt
1029387,1030430,FEM,12.48,6.05,3.94,20190927_114549_024878.txt
1034512,1034922,FEM,9.64,4.52,2.83,20190927_114549_024878.txt
1036996,1038030,FEM,9.4,4.12,2.86,20190927_114549_024878.txt
1059991,1060361,FEM,8.61,3.97,2.54,20190927_114549_024878.txt
1060590,1060713,FEM,9.47,4.53,2.78,20190927_114549_024878.txt
1060928,1061353,FEM,10.37,4.95,3.13,20190927_114549_024878.txt
1159579,1159714,FEM,10.55,5.18,3.14,20190927_114549_024878.txt
1237494,1237815,FEM,13.64,6.85,4.21,20190927_114549_024878.txt
1237930,1238858,FEM,15.48,7.71,4.92,20190927_114549_024878.txt
1262723,1263347,MAL,10.86,5.14,3.33,20190927_114549_024878.txt
1263392,1264847,FEM,17.92,8.73,5.66,20190927_114549_024878.txt
1265131,1266493,FEM,18.95,9.27,5.99,20190927_114549_024878.txt
1267512,1267696,FEM,11.51,5.71,3.47,20190927_114549_024878.txt
1268492,1271145,FEM,27.44,13.85,9.09,20190927_114549_024878.txt
1319198,1319704,FEM,12.48,6.18,3.85,20190927_114549_024878.txt
1339511,1340512,FEM,17.18,8.52,5.34,20190927_114549_024878.txt
1340012,1340604,MAL,14.69,7.33,4.55,20190927_114549_024878.txt
1349512,1350923,MAL,21.43,10.81,6.88,20190927_114549_024878.txt
1362882,1364136,MAL,20.23,10.14,6.4,20190927_114549_024878.txt
1374578,1375537,MAL,17.95,8.93,5.59,20190927_114549_024878.txt
1376079,1376692,FEM,12.77,6.32,3.96,20190927_114549_024878.txt
1388510,1391011,FEM,25.68,12.91,8.48,20190927_114549_024878.txt
1393651,1396138,FEM,26.66,13.14,8.59,20190927_114549_024878.txt
1400907,1402822,MAL,24.21,12.3,7.94,20190927_114549_024878.txt
1403151,1404655,MAL,22.72,11.44,7.22,20190927_114549_024878.txt
1405396,1405583,FEM,9.12,4.38,2.68,20190927_114549_024878.txt
1406012,1409552,MAL,38.06,19.56,12.73,20190927_114549_024878.txt
1421017,1421120,MAL,13.78,6.97,4.22,20190927_114549_024878.txt
1421650,1421913,MAL,14.92,7.58,4.62,20190927_114549_024878.txt
1422031,1422527,MAL,15.44,7.82,4.83,20190927_114549_024878.txt
1436493,1444163,MAL,76.49,39.13,25.59,20190927_114549_024878.txt
1443628,1445030,FEM,20.05,9.84,6.21,20190927_114549_024878.txt
1445055,1447134,MAL,26.63,13.35,8.56,20190927_114549_024878.txt
1449512,1452767,FEM,36.1,17.95,11.66,20190927_114549_024878.txt
1454011,1456282,FEM,24.93,12.38,8.08,20190927_114549_024878.txt
1457020,1458000,FEM,14.46,7.1,4.54,20190927_114549_024878.txt
1458692,1461925,MAL,35.56,17.92,11.68,20190927_114549_024878.txt
1464958,1466831,MAL,22.86,11.54,7.43,20190927_114549_024878.txt
1465169,1465493,FEM,11.63,5.71,3.53,20190927_114549_024878.txt
1465766,1466011,FEM,11.55,5.73,3.5,20190927_114549_024878.txt
1466281,1466492,FEM,13.55,6.83,4.16,20190927_114549_024878.txt
1467011,1471711,MAL,49.28,25.12,16.34,20190927_114549_024878.txt
1470074,1471787,FEM,21.33,10.53,6.84,20190927_114549_024878.txt
1481558,1481936,MAL,10.86,5.25,3.29,20190927_114549_024878.txt
1482071,1482989,MAL,12.7,6.12,3.94,20190927_114549_024878.txt
1490776,1493373,MAL,27.28,13.85,9.03,20190927_114549_024878.txt
1493530,1493916,MAL,11.46,5.62,3.49,20190927_114549_024878.txt
1494512,1497938,MAL,33.11,16.83,11.11,20190927_114549_024878.txt
1498937,1501492,FEM,29.63,14.75,9.49,20190927_114549_024878.txt
1500645,1513511,MAL,114.95,59.12,39.33,20190927_114549_024878.txt
1515491,1515764,MAL,11.47,5.54,3.47,20190927_114549_024878.txt
1515956,1516137,MAL,13.88,7.02,4.26,20190927_114549_024878.txt
1516325,1531855,MAL,148.02,76.67,50.27,20190927_114549_024878.txt
1531886,1532445,FEM,11.85,5.79,3.65,20190927_114549_024878.txt
1534027,1536629,MAL,25.59,12.76,8.57,20190927_114549_024878.txt
1536803,1536916,MAL,11.89,5.92,3.59,20190927_114549_024878.txt
1538799,1539511,FEM,12.14,5.91,3.72,20190927_114549_024878.txt
1541754,1543511,MAL,16.95,8.07,5.55,20190927_114549_024878.txt
1543011,1547010,FEM,38.63,19.18,12.73,20190927_114549_024878.txt
1547066,1547326,MAL,9.99,4.75,2.98,20190927_114549_024878.txt
1547978,1549011,FEM,13.91,6.65,4.31,20190927_114549_024878.txt
1548011,1551860,MAL,32.93,16.34,11.12,20190927_114549_024878.txt
1552060,1552529,MAL,8.74,3.97,2.6,20190927_114549_024878.txt
1553062,1556113,MAL,27.33,13.4,9.12,20190927_114549_024878.txt
1557524,1558118,MAL,9.83,4.57,2.98,20190927_114549_024878.txt
1558511,1558744,MAL,8.63,4.01,2.52,20190927_114549_024878.txt
1558992,1565011,MAL,49.15,23.85,16.57,20190927_114549_024878.txt
1567261,1579517,MAL,103.27,53.18,35.81,20190927_114549_024878.txt
1581010,1583005,MAL,17.81,8.41,5.88,20190927_114549_024878.txt
1584011,1584534,MAL,10.86,5.18,3.31,20190927_114549_024878.txt
1586731,1590489,MAL,33.74,16.93,11.43,20190927_114549_024878.txt
1590634,1591319,FEM,10.78,5.17,3.31,20190927_114549_024878.txt
1593511,1595388,MAL,16.03,7.36,5.21,20190927_114549_024878.txt
1598493,1602492,FEM,37.41,18.14,12.22,20190927_114549_024878.txt
1612511,1618011,MAL,42.65,20.83,14.48,20190927_114549_024878.txt
1621991,1626137,MAL,39.14,19.33,12.87,20190927_114549_024878.txt
1638468,1639513,MAL,12.47,5.78,3.88,20190927_114549_024878.txt
1638644,1638948,FEM,9.21,4.39,2.73,20190927_114549_024878.txt
1640010,1641011,FEM,11.4,5.27,3.52,20190927_114549_024878.txt
1677009,1678334,FEM,14.12,6.63,4.48,20190927_114549_024878.txt
1678776,1679839,FEM,15.41,7.45,4.76,20190927_114549_024878.txt
1680043,1680851,FEM,13.18,6.35,4.03,20190927_114549_024878.txt
1682397,1682745,FEM,9.84,4.76,2.95,20190927_114549_024878.txt
1682993,1685548,FEM,27.47,13.59,8.87,20190927_114549_024878.txt
1684679,1685177,MAL,10.75,5.17,3.22,20190927_114549_024878.txt
1693992,1696493,FEM,20.16,9.43,6.69,20190927_114549_024878.txt
1698011,1699537,FEM,16.65,8.01,5.36,20190927_114549_024878.txt
1705126,1708012,FEM,26.63,12.61,8.6,20190927_114549_024878.txt
1756586,1756944,MAL,11.06,5.39,3.35,20190927_114549_024878.txt
1836246,1837355,MAL,17.39,8.73,5.53,20190927_114549_024878.txt
1842510,1842662,FEM,10.83,5.32,3.24,20190927_114549_024878.txt
1843288,1843836,FEM,11.4,5.45,3.45,20190927_114549_024878.txt
1877435,1888346,MAL,109.48,56.63,36.81,20190927_114549_024878.txt
1893009,1895871,FEM,29.87,14.77,9.72,20190927_114549_024878.txt
1897992,1900120,FEM,27.55,13.9,8.78,20190927_114549_024878.txt
1902012,1902996,FEM,15.35,7.66,4.84,20190927_114549_024878.txt
1903237,1903352,MAL,15.43,7.9,4.77,20190927_114549_024878.txt
1903487,1904101,MAL,14.77,7.39,4.58,20190927_114549_024878.txt
1904059,1904992,FEM,16.15,8.01,5.04,20190927_114549_024878.txt
1904511,1907241,MAL,30.8,15.89,10.27,20190927_114549_024878.txt
1914582,1914734,MAL,14.05,7.12,4.31,20190927_114549_024878.txt
1937010,1942010,FEM,39.84,19.3,13.41,20190927_114549_024878.txt
1942577,1943249,FEM,10.85,5.08,3.28,20190927_114549_024878.txt
1944771,1945735,FEM,12.44,5.81,3.76,20190927_114549_024878.txt
1957141,1958511,FEM,12.98,6.12,4.11,20190927_114549_024878.txt
1962109,1963110,FEM,10.85,4.99,3.34,20190927_114549_024878.txt
1971017,1971511,FEM,11.08,5.39,3.38,20190927_114549_024878.txt
1977011,1979522,FEM,20.46,9.51,6.74,20190927_114549_024878.txt
1981493,1984249,FEM,22.35,10.17,7.25,20190927_114549_024878.txt
1985216,1986394,FEM,14.24,6.95,4.5,20190927_114549_024878.txt
1986702,1987910,FEM,14.63,6.9,4.53,20190927_114549_024878.txt
2036492,2037012,FEM,6.8,2.87,1.96,20190927_114549_024878.txt
2045723,2045946,FEM,7.94,3.65,2.29,20190927_114549_024878.txt
