segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
39243,39408,FEM,10.25,4.96,3.05,20200729_200751_022874.txt
101582,102149,MAL,11.68,5.65,3.59,20200729_200751_022874.txt
137312,140128,MAL,20.78,9.58,6.9,20200729_200751_022874.txt
151727,152073,MAL,9.32,4.43,2.77,20200729_200751_022874.txt
383493,384011,FEM,8.56,3.8,2.54,20200729_200751_022874.txt
463150,464068,FEM,7.56,3.07,2.23,20200729_200751_022874.txt
532506,532676,FEM,10.83,5.32,3.24,20200729_200751_022874.txt
569992,570289,MAL,6.28,2.74,1.75,20200729_200751_022874.txt
569992,570512,FEM,5.91,2.43,1.67,20200729_200751_022874.txt
570490,570706,MAL,6.8,3.04,1.91,20200729_200751_022874.txt
587102,587377,MAL,9.18,4.24,2.71,20200729_200751_022874.txt
614010,614896,FEM,9.7,4.21,2.99,20200729_200751_022874.txt
621493,623464,MAL,17.95,8.66,5.87,20200729_200751_022874.txt
624586,628125,MAL,28.0,13.67,9.48,20200729_200751_022874.txt
635207,635656,MAL,8.21,3.81,2.42,20200729_200751_022874.txt
636539,637511,FEM,10.82,5.22,3.38,20200729_200751_022874.txt
638550,641010,FEM,20.85,10.16,6.92,20200729_200751_022874.txt
642992,644806,FEM,14.61,6.97,4.73,20200729_200751_022874.txt
654494,656220,FEM,20.24,9.91,6.53,20200729_200751_022874.txt
713011,715011,MAL,18.59,8.68,6.08,20200729_200751_022874.txt
724717,724955,FEM,11.99,5.94,3.64,20200729_200751_022874.txt
738708,738819,FEM,9.04,4.35,2.64,20200729_200751_022874.txt
738992,740168,FEM,13.45,6.58,4.23,20200729_200751_022874.txt
743413,744932,MAL,15.73,7.32,5.0,20200729_200751_022874.txt
745632,746491,MAL,12.48,5.99,3.86,20200729_200751_022874.txt
747105,748644,MAL,15.95,7.59,5.13,20200729_200751_022874.txt
804047,805547,MAL,15.95,7.59,5.02,20200729_200751_022874.txt
806492,807931,MAL,15.55,7.35,4.92,20200729_200751_022874.txt
925170,925320,FEM,8.61,4.03,2.5,20200729_200751_022874.txt
925493,926512,FEM,7.78,3.53,2.37,20200729_200751_022874.txt
958839,960110,FEM,8.91,3.8,2.74,20200729_200751_022874.txt
960260,960491,FEM,5.51,2.35,1.48,20200729_200751_022874.txt
970763,971639,MAL,9.55,4.22,2.94,20200729_200751_022874.txt
1004694,1008233,FEM,29.14,14.77,9.81,20200729_200751_022874.txt
1013511,1015011,FEM,10.96,4.99,3.46,20200729_200751_022874.txt
1048012,1049448,FEM,10.78,4.99,3.44,20200729_200751_022874.txt
1109572,1111099,FEM,12.67,6.13,4.09,20200729_200751_022874.txt
1156361,1157196,MAL,13.82,6.73,4.3,20200729_200751_022874.txt
1158973,1160429,MAL,17.19,8.36,5.53,20200729_200751_022874.txt
