segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
4641,5993,FEM,8.26,3.33,2.59,20210221_162501_024879_2.txt
9892,13262,FEM,25.73,12.08,8.54,20210221_162501_024879_2.txt
13510,17803,FEM,32.16,15.57,10.83,20210221_162501_024879_2.txt
20512,28011,FEM,72.27,36.2,23.89,20210221_162501_024879_2.txt
29400,34992,FEM,45.25,22.87,15.52,20210221_162501_024879_2.txt
36938,40765,FEM,32.82,16.96,11.19,20210221_162501_024879_2.txt
40993,50431,FEM,86.09,45.09,29.56,20210221_162501_024879_2.txt
50915,52373,FEM,15.43,7.51,4.94,20210221_162501_024879_2.txt
53492,54366,FEM,12.98,6.46,4.08,20210221_162501_024879_2.txt
56012,60038,FEM,35.93,18.33,12.2,20210221_162501_024879_2.txt
60612,60762,FEM,13.19,6.64,4.03,20210221_162501_024879_2.txt
61278,61465,FEM,9.68,4.66,2.86,20210221_162501_024879_2.txt
65961,66980,FEM,13.53,6.61,4.24,20210221_162501_024879_2.txt
68234,72492,FEM,37.07,18.82,12.57,20210221_162501_024879_2.txt
75047,79537,FEM,44.69,22.74,14.78,20210221_162501_024879_2.txt
78830,78990,MAL,11.23,5.55,3.38,20210221_162501_024879_2.txt
79112,79306,MAL,9.79,4.74,2.9,20210221_162501_024879_2.txt
80980,82021,FEM,14.41,7.06,4.53,20210221_162501_024879_2.txt
84166,86076,FEM,19.84,9.76,6.49,20210221_162501_024879_2.txt
84993,86493,MAL,18.04,8.86,5.82,20210221_162501_024879_2.txt
86189,86449,FEM,14.12,7.13,4.35,20210221_162501_024879_2.txt
87281,89966,FEM,25.8,12.78,8.55,20210221_162501_024879_2.txt
90958,94492,FEM,29.96,14.78,10.08,20210221_162501_024879_2.txt
96884,97373,FEM,10.47,5.11,3.18,20210221_162501_024879_2.txt
97492,99502,MAL,21.5,10.83,7.06,20210221_162501_024879_2.txt
99011,101492,FEM,22.79,11.29,7.56,20210221_162501_024879_2.txt
102992,103512,FEM,9.72,4.63,2.93,20210221_162501_024879_2.txt
104492,105511,FEM,9.3,4.03,2.82,20210221_162501_024879_2.txt
105735,115774,FEM,89.47,45.4,30.32,20210221_162501_024879_2.txt
116168,118716,FEM,20.04,9.24,6.61,20210221_162501_024879_2.txt
118992,120492,FEM,14.19,6.85,4.59,20210221_162501_024879_2.txt
124791,127992,FEM,29.19,14.67,9.82,20210221_162501_024879_2.txt
126343,126515,MAL,10.38,5.08,3.1,20210221_162501_024879_2.txt
128500,129263,FEM,10.8,5.09,3.33,20210221_162501_024879_2.txt
130511,130686,FEM,11.41,5.64,3.44,20210221_162501_024879_2.txt
130992,137082,FEM,48.01,24.05,16.58,20210221_162501_024879_2.txt
137371,141011,FEM,31.64,15.94,10.66,20210221_162501_024879_2.txt
142832,148549,FEM,47.88,24.16,16.31,20210221_162501_024879_2.txt
148676,150552,FEM,18.66,9.02,6.03,20210221_162501_024879_2.txt
