segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
4988,5216,MAL,10.98,5.36,3.3,20190207_135236_024882.txt
11492,15010,MAL,31.33,15.14,10.27,20190207_135236_024882.txt
14511,17410,FEM,23.72,11.05,7.73,20190207_135236_024882.txt
17493,20512,MAL,28.05,13.89,9.3,20190207_135236_024882.txt
20906,21009,MAL,10.41,5.11,3.09,20190207_135236_024882.txt
21124,23487,MAL,22.04,10.84,7.24,20190207_135236_024882.txt
23713,25726,MAL,21.55,10.75,7.02,20190207_135236_024882.txt
26278,31472,MAL,41.49,20.53,14.2,20190207_135236_024882.txt
32230,32493,MAL,13.26,6.66,4.07,20190207_135236_024882.txt
36553,41492,MAL,46.25,22.8,15.32,20190207_135236_024882.txt
47078,51022,MAL,43.85,22.18,14.35,20190207_135236_024882.txt
55087,57492,MAL,26.01,12.91,8.47,20190207_135236_024882.txt
57279,57409,FEM,10.95,5.4,3.28,20190207_135236_024882.txt
59029,61493,MAL,29.38,14.66,9.44,20190207_135236_024882.txt
66511,70068,MAL,28.78,13.86,9.69,20190207_135236_024882.txt
75571,76442,FEM,16.12,7.98,5.07,20190207_135236_024882.txt
79907,80935,MAL,18.05,9.02,5.74,20190207_135236_024882.txt
80511,81623,FEM,18.54,9.24,5.92,20190207_135236_024882.txt
84959,88113,MAL,34.46,17.07,11.2,20190207_135236_024882.txt
88469,91485,MAL,23.08,10.6,7.7,20190207_135236_024882.txt
90988,91277,FEM,8.81,4.11,2.59,20190207_135236_024882.txt
93511,94721,FEM,16.1,7.74,5.07,20190207_135236_024882.txt
94387,97939,MAL,35.3,17.4,11.54,20190207_135236_024882.txt
94856,95166,FEM,11.77,5.82,3.58,20190207_135236_024882.txt
96110,96231,FEM,10.77,5.28,3.21,20190207_135236_024882.txt
96512,96669,FEM,8.96,4.3,2.62,20190207_135236_024882.txt
96854,96992,FEM,11.9,5.88,3.59,20190207_135236_024882.txt
97112,97644,FEM,12.44,5.94,3.79,20190207_135236_024882.txt
98472,102011,FEM,32.3,15.44,10.49,20190207_135236_024882.txt
101085,106124,MAL,49.73,24.6,16.28,20190207_135236_024882.txt
105330,107470,FEM,21.88,10.53,6.99,20190207_135236_024882.txt
106336,112489,MAL,62.4,30.96,20.38,20190207_135236_024882.txt
114063,125992,MAL,98.2,47.51,32.96,20190207_135236_024882.txt
127992,129791,MAL,12.51,5.31,4.03,20190207_135236_024882.txt
131600,131848,MAL,5.04,1.94,1.33,20190207_135236_024882.txt
132062,134041,MAL,8.57,2.74,2.74,20190207_135236_024882.txt
136907,140493,FEM,30.11,14.66,10.09,20190207_135236_024882.txt
137393,138152,MAL,9.68,4.48,2.96,20190207_135236_024882.txt
141953,144051,FEM,22.07,10.38,6.89,20190207_135236_024882.txt
143068,143326,MAL,8.19,3.81,2.38,20190207_135236_024882.txt
146590,148510,MAL,15.13,6.77,4.92,20190207_135236_024882.txt
150596,151946,MAL,10.64,4.35,3.33,20190207_135236_024882.txt
155010,157494,MAL,18.55,8.25,6.15,20190207_135236_024882.txt
159992,160512,FEM,5.93,2.3,1.67,20190207_135236_024882.txt
162992,169491,MAL,46.03,22.41,15.98,20190207_135236_024882.txt
170993,173497,FEM,23.87,11.2,7.72,20190207_135236_024882.txt
171838,171956,MAL,12.92,6.49,3.93,20190207_135236_024882.txt
172511,175032,MAL,22.48,10.24,7.26,20190207_135236_024882.txt
175157,175383,MAL,11.35,5.48,3.43,20190207_135236_024882.txt
178011,180718,MAL,27.97,13.75,9.12,20190207_135236_024882.txt
182699,188011,MAL,42.89,21.35,14.69,20190207_135236_024882.txt
190755,193063,MAL,15.44,6.51,5.04,20190207_135236_024882.txt
195703,196459,MAL,8.23,3.4,2.47,20190207_135236_024882.txt
201511,203531,MAL,21.05,10.17,6.8,20190207_135236_024882.txt
204869,212014,MAL,56.11,27.97,19.45,20190207_135236_024882.txt
212166,212311,MAL,14.56,7.39,4.48,20190207_135236_024882.txt
219512,226768,MAL,59.68,29.31,20.23,20190207_135236_024882.txt
228002,229492,FEM,17.62,8.5,5.62,20190207_135236_024882.txt
229589,229954,MAL,10.23,4.93,3.08,20190207_135236_024882.txt
231410,235249,MAL,37.5,18.43,12.33,20190207_135236_024882.txt
231491,231992,FEM,11.21,5.37,3.43,20190207_135236_024882.txt
235553,240511,FEM,43.17,21.03,14.35,20190207_135236_024882.txt
240011,243324,MAL,31.59,15.34,10.37,20190207_135236_024882.txt
244510,247860,MAL,38.26,18.92,12.28,20190207_135236_024882.txt
248127,252636,MAL,39.52,19.23,13.21,20190207_135236_024882.txt
255368,256993,MAL,11.77,5.03,3.75,20190207_135236_024882.txt
272492,275511,MAL,31.38,15.7,10.25,20190207_135236_024882.txt
299012,301429,MAL,23.27,11.59,7.71,20190207_135236_024882.txt
302456,307011,MAL,39.77,20.02,13.31,20190207_135236_024882.txt
306043,310594,FEM,39.74,19.88,13.25,20190207_135236_024882.txt
