segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
40492,42276,MAL,19.42,9.34,6.27,20191204_101714_024883.txt
42969,44240,MAL,15.04,6.96,4.73,20191204_101714_024883.txt
44012,44518,FEM,10.56,4.91,3.21,20191204_101714_024883.txt
45746,46720,FEM,13.44,6.4,4.2,20191204_101714_024883.txt
49611,53870,FEM,35.07,16.78,11.74,20191204_101714_024883.txt
52864,54401,MAL,18.54,8.94,5.94,20191204_101714_024883.txt
57068,58990,MAL,19.33,9.0,6.21,20191204_101714_024883.txt
63089,63216,FEM,11.56,5.66,3.48,20191204_101714_024883.txt
88530,88682,FEM,12.68,6.32,3.86,20191204_101714_024883.txt
88999,89212,FEM,11.47,5.65,3.46,20191204_101714_024883.txt
89419,91992,FEM,20.48,9.44,6.81,20191204_101714_024883.txt
94677,97205,MAL,18.04,7.93,6.04,20191204_101714_024883.txt
95043,95796,FEM,12.94,6.25,4.05,20191204_101714_024883.txt
101993,102810,FEM,13.49,6.52,4.24,20191204_101714_024883.txt
102190,103916,MAL,17.01,7.86,5.51,20191204_101714_024883.txt
103012,103992,FEM,12.14,5.47,3.81,20191204_101714_024883.txt
104647,106010,MAL,13.57,6.08,4.36,20191204_101714_024883.txt
109991,110134,FEM,10.49,5.13,3.13,20191204_101714_024883.txt
111873,111978,FEM,11.92,5.95,3.6,20191204_101714_024883.txt
112622,115011,FEM,23.09,11.12,7.6,20191204_101714_024883.txt
113562,114875,MAL,15.77,7.46,5.03,20191204_101714_024883.txt
122492,126510,FEM,29.05,13.08,9.75,20191204_101714_024883.txt
123957,125535,MAL,16.19,7.38,5.16,20191204_101714_024883.txt
129514,131814,FEM,21.07,10.05,6.96,20191204_101714_024883.txt
136262,140493,FEM,34.11,16.17,11.47,20191204_101714_024883.txt
143492,143686,FEM,14.54,7.37,4.48,20191204_101714_024883.txt
143883,145511,FEM,19.8,9.78,6.37,20191204_101714_024883.txt
151011,151510,FEM,12.93,6.42,4.0,20191204_101714_024883.txt
163011,164641,MAL,17.38,8.09,5.57,20191204_101714_024883.txt
163301,164992,FEM,17.1,7.98,5.54,20191204_101714_024883.txt
176469,177691,FEM,14.27,6.71,4.51,20191204_101714_024883.txt
179582,179990,FEM,12.07,5.9,3.7,20191204_101714_024883.txt
180460,182114,MAL,19.63,9.67,6.37,20191204_101714_024883.txt
182512,182892,FEM,12.59,6.19,3.86,20191204_101714_024883.txt
183511,184998,FEM,16.46,7.63,5.23,20191204_101714_024883.txt
196543,197071,FEM,12.62,6.19,3.9,20191204_101714_024883.txt
199574,200851,MAL,16.54,8.08,5.28,20191204_101714_024883.txt
200561,202011,FEM,18.55,9.27,5.98,20191204_101714_024883.txt
206504,207601,MAL,16.21,7.97,5.14,20191204_101714_024883.txt
215992,216686,FEM,12.92,6.29,4.03,20191204_101714_024883.txt
216869,217011,FEM,12.19,6.04,3.69,20191204_101714_024883.txt
231049,231635,MAL,11.66,5.61,3.59,20191204_101714_024883.txt
242011,243945,FEM,19.13,9.16,6.25,20191204_101714_024883.txt
247737,248424,FEM,11.59,5.52,3.58,20191204_101714_024883.txt
252492,256491,FEM,30.22,14.21,10.24,20191204_101714_024883.txt
254198,254325,MAL,12.85,6.45,3.91,20191204_101714_024883.txt
254738,254930,MAL,11.34,5.6,3.42,20191204_101714_024883.txt
264430,266961,FEM,28.31,14.06,9.2,20191204_101714_024883.txt
275049,276510,MAL,14.38,6.54,4.59,20191204_101714_024883.txt
285512,287993,FEM,23.84,11.4,7.81,20191204_101714_024883.txt
287074,287896,MAL,13.89,6.6,4.27,20191204_101714_024883.txt
288453,288814,MAL,11.62,5.69,3.54,20191204_101714_024883.txt
297511,298010,FEM,10.64,4.99,3.24,20191204_101714_024883.txt
298991,301461,FEM,23.98,11.53,7.85,20191204_101714_024883.txt
309398,310905,FEM,16.94,8.18,5.45,20191204_101714_024883.txt
309516,309688,MAL,11.84,5.89,3.58,20191204_101714_024883.txt
310497,312188,MAL,17.3,8.2,5.6,20191204_101714_024883.txt
331992,334493,FEM,25.73,12.58,8.39,20191204_101714_024883.txt
