segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
23505,23684,MAL,10.42,5.09,3.11,20200921_143923_024883.txt
24011,24536,MAL,10.24,4.93,3.11,20200921_143923_024883.txt
24639,24928,MAL,10.53,5.12,3.16,20200921_143923_024883.txt
37493,39493,MAL,14.25,6.06,4.64,20200921_143923_024883.txt
47993,49493,FEM,14.86,6.84,4.7,20200921_143923_024883.txt
64997,65510,FEM,7.25,3.18,2.11,20200921_143923_024883.txt
70011,73712,FEM,23.51,10.54,7.96,20200921_143923_024883.txt
91992,94093,FEM,17.94,8.36,5.78,20200921_143923_024883.txt
99510,101732,FEM,19.89,9.46,6.5,20200921_143923_024883.txt
179003,179568,FEM,9.38,4.41,2.83,20200921_143923_024883.txt
219993,220513,FEM,13.38,6.59,4.15,20200921_143923_024883.txt
262529,263626,FEM,13.83,6.59,4.35,20200921_143923_024883.txt
270527,271492,FEM,14.04,6.76,4.39,20200921_143923_024883.txt
273011,275512,FEM,17.08,7.49,5.66,20200921_143923_024883.txt
276170,276283,FEM,11.23,5.54,3.37,20200921_143923_024883.txt
276460,277834,FEM,10.31,4.19,3.22,20200921_143923_024883.txt
299919,300511,FEM,11.52,5.59,3.54,20200921_143923_024883.txt
301058,301455,FEM,7.77,3.5,2.26,20200921_143923_024883.txt
306491,307011,FEM,8.59,3.96,2.56,20200921_143923_024883.txt
308510,308659,FEM,7.81,3.62,2.23,20200921_143923_024883.txt
313087,314012,FEM,8.42,3.55,2.57,20200921_143923_024883.txt
315007,315704,FEM,8.77,3.97,2.65,20200921_143923_024883.txt
316459,316805,FEM,8.0,3.65,2.33,20200921_143923_024883.txt
332596,333028,FEM,7.92,3.52,2.32,20200921_143923_024883.txt
335499,336047,FEM,10.69,5.16,3.26,20200921_143923_024883.txt
340011,343504,FEM,15.19,5.39,5.2,20200921_143923_024883.txt
357009,358011,FEM,10.75,5.07,3.31,20200921_143923_024883.txt
368165,368413,FEM,6.08,2.67,1.67,20200921_143923_024883.txt
408011,411011,FEM,22.99,11.24,7.72,20200921_143923_024883.txt
416510,417568,FEM,8.71,3.9,2.69,20200921_143923_024883.txt
435704,436087,FEM,5.25,2.16,1.42,20200921_143923_024883.txt
441629,443656,FEM,13.67,6.13,4.45,20200921_143923_024883.txt
445510,446305,FEM,7.91,3.56,2.38,20200921_143923_024883.txt
446556,446824,FEM,5.49,2.33,1.48,20200921_143923_024883.txt
452498,453890,FEM,10.94,4.97,3.43,20200921_143923_024883.txt
462713,463467,FEM,6.63,2.87,1.95,20200921_143923_024883.txt
463612,463776,FEM,6.97,3.17,1.96,20200921_143923_024883.txt
464653,466091,FEM,13.33,6.3,4.18,20200921_143923_024883.txt
470991,473650,FEM,18.05,8.45,6.02,20200921_143923_024883.txt
473756,476012,FEM,17.0,8.12,5.6,20200921_143923_024883.txt
479888,481196,FEM,10.89,4.88,3.4,20200921_143923_024883.txt
483292,483511,FEM,6.54,2.89,1.82,20200921_143923_024883.txt
490492,491894,FEM,11.38,5.17,3.58,20200921_143923_024883.txt
500197,501917,FEM,14.27,6.81,4.6,20200921_143923_024883.txt
518511,520035,FEM,15.41,7.4,4.94,20200921_143923_024883.txt
522410,523512,FEM,15.75,7.76,4.99,20200921_143923_024883.txt
620992,621319,FEM,13.47,6.74,4.15,20200921_143923_024883.txt
