segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
1334563,1334850,FEM,10.53,5.13,3.16,20180821_182643_022873.txt
1338869,1339331,FEM,10.49,5.08,3.18,20180821_182643_022873.txt
2704673,2705908,FEM,16.04,7.92,5.11,20180821_182643_022873.txt
2710037,2711056,FEM,14.85,7.27,4.67,20180821_182643_022873.txt
2746992,2747937,FEM,13.69,6.74,4.33,20180821_182643_022873.txt
2749717,2750549,FEM,13.38,6.51,4.15,20180821_182643_022873.txt
2851273,2852876,FEM,18.27,9.03,5.91,20180821_182643_022873.txt
2853011,2853563,FEM,11.62,5.68,3.57,20180821_182643_022873.txt
2887345,2888255,FEM,12.81,6.19,3.98,20180821_182643_022873.txt
2901265,2901992,FEM,10.87,5.21,3.35,20180821_182643_022873.txt
2902402,2902510,FEM,10.28,5.03,3.05,20180821_182643_022873.txt
2925047,2925730,FEM,12.88,6.27,3.96,20180821_182643_022873.txt
2925978,2926493,FEM,11.99,5.87,3.69,20180821_182643_022873.txt
2951492,2952511,FEM,14.23,6.92,4.47,20180821_182643_022873.txt
3016313,3016431,FEM,10.53,5.17,3.13,20180821_182643_022873.txt
3017226,3017408,FEM,10.8,5.31,3.23,20180821_182643_022873.txt
3028492,3028789,FEM,10.47,5.1,3.14,20180821_182643_022873.txt
3034992,3035751,FEM,12.59,6.14,3.93,20180821_182643_022873.txt
4334492,4334610,FEM,11.15,5.51,3.34,20180821_182643_022873.txt
4355011,4356012,FEM,14.41,7.04,4.52,20180821_182643_022873.txt
4428039,4428387,FEM,11.4,5.59,3.46,20180821_182643_022873.txt
4428493,4429320,FEM,13.74,6.73,4.27,20180821_182643_022873.txt
4494175,4494798,FEM,12.2,5.94,3.77,20180821_182643_022873.txt
5036845,5038289,FEM,17.38,8.54,5.59,20180821_182643_022873.txt
5046940,5047512,FEM,12.59,6.1,3.84,20180821_182643_022873.txt
5062017,5062252,FEM,10.31,5.02,3.08,20180821_182643_022873.txt
5062510,5062723,FEM,10.2,4.97,3.04,20180821_182643_022873.txt
5065435,5066027,FEM,10.88,5.26,3.33,20180821_182643_022873.txt
