segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
3491,4630,MAL,13.57,6.4,4.27,20191030_105828_024878_2.txt
18519,20512,FEM,23.51,11.51,7.51,20191030_105828_024878_2.txt
34000,36012,FEM,22.72,11.29,7.25,20191030_105828_024878_2.txt
75234,76992,FEM,20.95,10.15,6.57,20191030_105828_024878_2.txt
77758,80011,FEM,24.09,12.07,7.8,20191030_105828_024878_2.txt
82779,84512,FEM,20.67,10.08,6.47,20191030_105828_024878_2.txt
90485,92227,FEM,18.34,8.96,5.96,20191030_105828_024878_2.txt
91294,92011,MAL,11.37,5.43,3.51,20191030_105828_024878_2.txt
94492,98223,FEM,36.31,18.28,12.07,20191030_105828_024878_2.txt
95386,95491,MAL,10.98,5.43,3.28,20191030_105828_024878_2.txt
96463,96598,MAL,11.09,5.47,3.32,20191030_105828_024878_2.txt
97492,98054,MAL,11.44,5.52,3.51,20191030_105828_024878_2.txt
100992,102779,FEM,21.5,10.46,6.86,20191030_105828_024878_2.txt
103754,105992,FEM,22.43,10.79,7.19,20191030_105828_024878_2.txt
111702,112362,FEM,11.84,5.78,3.66,20191030_105828_024878_2.txt
134443,135091,FEM,10.38,4.95,3.17,20191030_105828_024878_2.txt
135992,137892,FEM,20.87,10.2,6.72,20191030_105828_024878_2.txt
141033,142992,FEM,21.96,10.78,6.99,20191030_105828_024878_2.txt
145198,145839,FEM,12.14,5.91,3.71,20191030_105828_024878_2.txt
160454,162511,FEM,21.48,10.5,6.95,20191030_105828_024878_2.txt
163023,163990,MAL,13.84,6.87,4.38,20191030_105828_024878_2.txt
164492,168491,FEM,38.25,19.55,12.81,20191030_105828_024878_2.txt
169022,169204,FEM,11.66,5.75,3.52,20191030_105828_024878_2.txt
181501,183064,MAL,18.32,9.24,5.97,20191030_105828_024878_2.txt
189392,190864,FEM,17.1,8.43,5.45,20191030_105828_024878_2.txt
194812,195828,FEM,16.53,8.11,5.13,20191030_105828_024878_2.txt
202492,204492,FEM,18.96,8.88,6.1,20191030_105828_024878_2.txt
206631,208011,FEM,17.8,8.71,5.61,20191030_105828_024878_2.txt
209744,210510,FEM,12.66,6.1,3.9,20191030_105828_024878_2.txt
210659,213339,FEM,26.91,13.67,8.97,20191030_105828_024878_2.txt
214880,215742,FEM,13.2,6.42,4.1,20191030_105828_024878_2.txt
216979,220410,FEM,36.52,18.43,11.93,20191030_105828_024878_2.txt
219675,219783,MAL,10.51,5.16,3.13,20191030_105828_024878_2.txt
219930,220337,MAL,10.84,5.3,3.29,20191030_105828_024878_2.txt
224235,225416,FEM,15.88,7.87,5.04,20191030_105828_024878_2.txt
225740,229010,FEM,33.55,17.03,11.07,20191030_105828_024878_2.txt
226029,226588,MAL,11.02,5.35,3.37,20191030_105828_024878_2.txt
229289,229935,FEM,13.16,6.42,4.05,20191030_105828_024878_2.txt
230227,232372,FEM,25.37,12.62,8.11,20191030_105828_024878_2.txt
231559,231856,MAL,11.19,5.51,3.38,20191030_105828_024878_2.txt
233369,236617,FEM,35.71,18.01,11.58,20191030_105828_024878_2.txt
237111,242492,FEM,48.54,24.51,16.32,20191030_105828_024878_2.txt
245363,248512,FEM,30.89,15.18,10.06,20191030_105828_024878_2.txt
247307,247440,MAL,9.19,4.42,2.69,20191030_105828_024878_2.txt
251645,252990,MAL,13.24,6.32,4.25,20191030_105828_024878_2.txt
253120,253432,MAL,9.98,4.83,2.98,20191030_105828_024878_2.txt
258917,259470,MAL,10.37,4.94,3.16,20191030_105828_024878_2.txt
260697,263152,FEM,30.77,15.3,9.75,20191030_105828_024878_2.txt
260756,263011,MAL,29.23,14.49,9.2,20191030_105828_024878_2.txt
263993,266040,FEM,23.89,11.79,7.59,20191030_105828_024878_2.txt
275012,275115,MAL,10.71,5.28,3.19,20191030_105828_024878_2.txt
275316,276818,MAL,16.69,8.26,5.37,20191030_105828_024878_2.txt
276011,277133,FEM,14.64,7.16,4.62,20191030_105828_024878_2.txt
292705,295948,MAL,34.34,16.82,11.07,20191030_105828_024878_2.txt
292827,294012,FEM,16.96,8.07,5.19,20191030_105828_024878_2.txt
294389,295675,FEM,19.39,9.44,5.97,20191030_105828_024878_2.txt
298510,300491,MAL,19.65,9.47,6.33,20191030_105828_024878_2.txt
300011,301943,FEM,19.72,9.47,6.24,20191030_105828_024878_2.txt
303986,305491,FEM,11.84,5.3,3.7,20191030_105828_024878_2.txt
306511,308992,FEM,20.83,10.22,6.91,20191030_105828_024878_2.txt
310993,312549,FEM,15.55,7.42,4.84,20191030_105828_024878_2.txt
312513,313990,MAL,14.9,7.21,4.77,20191030_105828_024878_2.txt
313912,315790,FEM,16.22,7.72,5.28,20191030_105828_024878_2.txt
324010,327706,MAL,30.75,15.24,10.32,20191030_105828_024878_2.txt
334272,336520,FEM,23.81,11.57,7.5,20191030_105828_024878_2.txt
334493,339096,MAL,45.57,22.64,14.83,20191030_105828_024878_2.txt
