segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
13147,14679,FEM,15.34,7.26,4.87,20200503_130910_024883.txt
84875,86061,FEM,16.68,8.12,5.31,20200503_130910_024883.txt
103511,105600,FEM,24.29,12.02,7.89,20200503_130910_024883.txt
107511,110486,MAL,25.97,12.29,8.71,20200503_130910_024883.txt
131478,132258,FEM,9.87,4.33,3.03,20200503_130910_024883.txt
162012,163354,FEM,17.63,8.5,5.6,20200503_130910_024883.txt
175249,177492,FEM,23.98,11.68,7.82,20200503_130910_024883.txt
184511,185679,FEM,14.04,6.47,4.48,20200503_130910_024883.txt
218012,221993,FEM,38.5,19.2,12.84,20200503_130910_024883.txt
239326,240492,FEM,17.81,8.79,5.63,20200503_130910_024883.txt
251512,253635,FEM,19.33,9.23,6.35,20200503_130910_024883.txt
254011,256590,FEM,20.3,9.5,6.75,20200503_130910_024883.txt
258103,258491,FEM,4.37,1.62,1.13,20200503_130910_024883.txt
264656,268492,FEM,34.08,17.13,11.45,20200503_130910_024883.txt
271618,276836,FEM,47.17,23.95,15.89,20200503_130910_024883.txt
282005,282472,FEM,10.85,5.22,3.3,20200503_130910_024883.txt
290356,291304,FEM,12.1,5.64,3.8,20200503_130910_024883.txt
296492,296971,MAL,11.72,5.68,3.59,20200503_130910_024883.txt
297354,298010,FEM,9.82,4.49,2.99,20200503_130910_024883.txt
312037,312938,FEM,12.87,5.92,3.94,20200503_130910_024883.txt
312098,312820,MAL,12.91,6.1,3.92,20200503_130910_024883.txt
312976,313472,MAL,13.79,6.76,4.23,20200503_130910_024883.txt
316011,317656,FEM,18.43,9.12,5.97,20200503_130910_024883.txt
318344,322867,FEM,42.37,21.6,14.27,20200503_130910_024883.txt
324628,326450,FEM,21.24,10.49,6.83,20200503_130910_024883.txt
326891,328594,FEM,20.23,10.12,6.53,20200503_130910_024883.txt
328787,328991,FEM,8.18,3.86,2.37,20200503_130910_024883.txt
330991,338656,FEM,66.83,34.38,22.9,20200503_130910_024883.txt
339942,351793,FEM,111.04,57.58,37.81,20200503_130910_024883.txt
354011,355992,FEM,22.22,11.28,7.29,20200503_130910_024883.txt
356886,358511,FEM,18.46,9.06,5.93,20200503_130910_024883.txt
360754,365744,FEM,50.47,26.08,16.89,20200503_130910_024883.txt
367495,369672,FEM,22.61,11.41,7.46,20200503_130910_024883.txt
367774,368029,MAL,10.07,4.89,3.0,20200503_130910_024883.txt
370376,371233,MAL,13.57,6.61,4.22,20200503_130910_024883.txt
371512,386512,FEM,145.49,74.9,49.02,20200503_130910_024883.txt
387011,392492,FEM,50.9,26.06,17.22,20200503_130910_024883.txt
393233,394593,FEM,15.98,7.64,5.06,20200503_130910_024883.txt
406726,408326,FEM,20.28,10.12,6.47,20200503_130910_024883.txt
409492,411441,FEM,24.09,12.13,7.75,20200503_130910_024883.txt
415493,416991,FEM,19.47,9.72,6.19,20200503_130910_024883.txt
420110,421014,FEM,13.45,6.62,4.19,20200503_130910_024883.txt
422594,431269,FEM,88.26,45.99,29.68,20200503_130910_024883.txt
435945,437860,FEM,24.1,11.79,7.59,20200503_130910_024883.txt
451992,453511,FEM,16.17,7.71,5.15,20200503_130910_024883.txt
455510,458332,FEM,26.61,13.0,8.74,20200503_130910_024883.txt
459579,461761,FEM,26.08,12.74,8.24,20200503_130910_024883.txt
462512,467100,FEM,46.15,23.49,15.39,20200503_130910_024883.txt
468011,468733,FEM,12.44,5.99,3.82,20200503_130910_024883.txt
469343,470887,FEM,18.18,9.24,5.93,20200503_130910_024883.txt
471012,475992,FEM,48.31,25.16,16.38,20200503_130910_024883.txt
477011,484512,FEM,72.44,37.95,24.69,20200503_130910_024883.txt
488381,488980,FEM,13.52,6.73,4.21,20200503_130910_024883.txt
491010,492439,FEM,15.3,7.39,4.89,20200503_130910_024883.txt
495992,497779,FEM,20.63,10.52,6.78,20200503_130910_024883.txt
497963,499456,FEM,17.14,8.59,5.57,20200503_130910_024883.txt
502347,503513,FEM,15.5,7.69,4.97,20200503_130910_024883.txt
506010,516866,FEM,102.59,53.71,35.09,20200503_130910_024883.txt
517011,517141,FEM,15.16,7.73,4.68,20200503_130910_024883.txt
517492,527484,FEM,90.58,47.05,31.05,20200503_130910_024883.txt
527985,532821,FEM,48.92,25.45,16.46,20200503_130910_024883.txt
533680,538440,FEM,50.87,26.2,16.83,20200503_130910_024883.txt
540992,542683,FEM,15.86,7.45,5.12,20200503_130910_024883.txt
543512,545011,FEM,17.07,8.23,5.44,20200503_130910_024883.txt
545459,546257,FEM,14.85,7.35,4.58,20200503_130910_024883.txt
549339,549447,FEM,14.51,7.38,4.46,20200503_130910_024883.txt
552307,554264,FEM,23.52,11.89,7.61,20200503_130910_024883.txt
556511,557876,FEM,18.94,9.53,6.1,20200503_130910_024883.txt
561492,564195,FEM,25.8,12.66,8.55,20200503_130910_024883.txt
