segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
19492,21510,FEM,12.05,4.76,3.91,20180308_114648_022870.txt
28024,28318,MAL,5.78,2.47,1.58,20180308_114648_022870.txt
50011,52492,FEM,23.51,11.59,7.7,20180308_114648_022870.txt
53015,53302,FEM,9.77,4.68,2.91,20180308_114648_022870.txt
54513,56011,MAL,15.73,7.4,4.99,20180308_114648_022870.txt
55991,57749,FEM,15.14,7.08,4.9,20180308_114648_022870.txt
58992,59387,FEM,8.84,4.11,2.62,20180308_114648_022870.txt
59511,59641,FEM,11.13,5.48,3.34,20180308_114648_022870.txt
61503,62391,MAL,12.39,5.69,3.78,20180308_114648_022870.txt
67024,67491,FEM,8.32,3.78,2.46,20180308_114648_022870.txt
81613,81881,MAL,4.8,1.91,1.25,20180308_114648_022870.txt
83857,86992,MAL,28.35,13.42,9.11,20180308_114648_022870.txt
83882,84491,FEM,9.13,4.16,2.65,20180308_114648_022870.txt
91511,93511,FEM,19.59,9.29,6.15,20180308_114648_022870.txt
92011,93575,MAL,17.15,8.06,5.27,20180308_114648_022870.txt
115089,115860,MAL,12.84,6.26,3.96,20180308_114648_022870.txt
120493,121770,FEM,15.29,7.5,4.86,20180308_114648_022870.txt
129796,130511,FEM,12.44,6.12,3.87,20180308_114648_022870.txt
148238,149531,FEM,17.2,8.51,5.45,20180308_114648_022870.txt
152386,154511,FEM,21.99,10.71,6.98,20180308_114648_022870.txt
154366,154766,MAL,7.74,3.55,2.25,20180308_114648_022870.txt
171011,172511,FEM,17.1,8.39,5.45,20180308_114648_022870.txt
171388,172131,MAL,10.83,5.15,3.29,20180308_114648_022870.txt
215745,216045,FEM,10.47,5.1,3.15,20180308_114648_022870.txt
215865,216010,MAL,11.08,5.47,3.32,20180308_114648_022870.txt
221513,221651,FEM,9.52,4.62,2.8,20180308_114648_022870.txt
275869,276991,FEM,12.02,5.8,3.7,20180308_114648_022870.txt
287830,289511,FEM,16.65,8.22,5.28,20180308_114648_022870.txt
311637,314492,FEM,26.16,13.28,8.7,20180308_114648_022870.txt
