segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
12493,15993,FEM,38.64,19.33,12.54,20201217_084733_024879_2.txt
22012,23224,FEM,13.57,6.49,4.28,20201217_084733_024879_2.txt
23510,27493,FEM,36.8,18.89,12.49,20201217_084733_024879_2.txt
30314,30493,FEM,11.25,5.57,3.38,20201217_084733_024879_2.txt
32493,32645,FEM,12.29,6.15,3.73,20201217_084733_024879_2.txt
32771,35041,FEM,27.1,13.83,8.86,20201217_084733_024879_2.txt
38011,38615,FEM,11.79,5.74,3.64,20201217_084733_024879_2.txt
52199,53387,FEM,18.2,9.08,5.76,20201217_084733_024879_2.txt
56992,58104,FEM,16.23,7.96,5.1,20201217_084733_024879_2.txt
70219,72261,FEM,23.61,11.87,7.71,20201217_084733_024879_2.txt
73708,75954,MAL,24.54,11.93,7.9,20201217_084733_024879_2.txt
81511,82510,FEM,11.31,4.98,3.49,20201217_084733_024879_2.txt
86014,86151,FEM,12.05,6.02,3.65,20201217_084733_024879_2.txt
88992,92011,FEM,23.77,10.96,7.93,20201217_084733_024879_2.txt
91493,91719,MAL,12.8,6.39,3.91,20201217_084733_024879_2.txt
115120,116462,FEM,18.09,8.84,5.7,20201217_084733_024879_2.txt
117008,120511,FEM,30.84,15.18,10.31,20201217_084733_024879_2.txt
123301,125012,FEM,22.1,10.77,6.99,20201217_084733_024879_2.txt
126993,127616,FEM,12.15,5.83,3.76,20201217_084733_024879_2.txt
128942,130108,FEM,15.57,7.66,4.94,20201217_084733_024879_2.txt
131534,132126,MAL,12.91,6.33,4.01,20201217_084733_024879_2.txt
131694,132091,FEM,11.96,5.9,3.66,20201217_084733_024879_2.txt
132646,133677,FEM,16.55,8.26,5.24,20201217_084733_024879_2.txt
138726,138962,FEM,12.84,6.38,3.92,20201217_084733_024879_2.txt
140338,143409,FEM,28.5,14.2,9.52,20201217_084733_024879_2.txt
140387,141411,MAL,15.9,7.78,4.97,20201217_084733_024879_2.txt
144253,145698,FEM,14.5,6.89,4.63,20201217_084733_024879_2.txt
147012,149192,FEM,17.57,8.23,5.77,20201217_084733_024879_2.txt
148298,148419,MAL,8.6,4.08,2.49,20201217_084733_024879_2.txt
150120,150555,FEM,9.48,4.48,2.84,20201217_084733_024879_2.txt
150488,151364,MAL,12.13,5.58,3.69,20201217_084733_024879_2.txt
156450,160011,FEM,31.23,14.91,10.3,20201217_084733_024879_2.txt
158114,158473,MAL,10.56,5.11,3.18,20201217_084733_024879_2.txt
180993,182515,FEM,17.66,8.61,5.69,20201217_084733_024879_2.txt
186455,188991,FEM,27.17,13.74,8.98,20201217_084733_024879_2.txt
187076,187489,MAL,12.88,6.43,3.97,20201217_084733_024879_2.txt
189363,191489,MAL,18.14,8.66,5.96,20201217_084733_024879_2.txt
191992,194010,FEM,18.29,8.74,5.99,20201217_084733_024879_2.txt
194992,196990,MAL,18.14,8.47,5.88,20201217_084733_024879_2.txt
201617,203964,FEM,23.51,11.07,7.47,20201217_084733_024879_2.txt
203011,204020,MAL,14.47,6.91,4.49,20201217_084733_024879_2.txt
204209,204364,MAL,10.8,5.29,3.23,20201217_084733_024879_2.txt
209010,210510,FEM,13.15,6.24,4.14,20201217_084733_024879_2.txt
212993,214993,FEM,16.8,8.2,5.44,20201217_084733_024879_2.txt
217495,217758,FEM,7.48,3.38,2.14,20201217_084733_024879_2.txt
217866,217991,FEM,9.56,4.6,2.81,20201217_084733_024879_2.txt
228634,228794,FEM,8.86,4.21,2.58,20201217_084733_024879_2.txt
230798,230904,MAL,12.39,6.17,3.75,20201217_084733_024879_2.txt
236640,238012,FEM,17.14,8.22,5.44,20201217_084733_024879_2.txt
253992,254201,MAL,14.08,7.12,4.33,20201217_084733_024879_2.txt
254325,254990,MAL,14.13,6.86,4.37,20201217_084733_024879_2.txt
258508,260528,FEM,20.42,9.8,6.64,20201217_084733_024879_2.txt
265012,267363,FEM,22.44,10.72,7.37,20201217_084733_024879_2.txt
274129,274463,MAL,13.97,7.03,4.32,20201217_084733_024879_2.txt
275366,276492,FEM,13.98,6.56,4.45,20201217_084733_024879_2.txt
290100,290311,MAL,12.87,6.43,3.93,20201217_084733_024879_2.txt
290729,291429,MAL,14.62,7.26,4.6,20201217_084733_024879_2.txt
