segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
11011,11389,FEM,11.4,5.62,3.47,20220303_120548_045737_2.txt
20753,23011,FEM,23.46,11.84,7.75,20220303_120548_045737_2.txt
24654,28250,FEM,34.77,17.3,11.48,20220303_120548_045737_2.txt
34511,36992,FEM,28.46,14.34,9.24,20220303_120548_045737_2.txt
39282,40511,FEM,15.96,7.83,5.08,20220303_120548_045737_2.txt
50011,51535,FEM,17.0,8.22,5.42,20220303_120548_045737_2.txt
56891,58951,FEM,19.25,9.17,6.31,20220303_120548_045737_2.txt
63394,64077,FEM,8.52,3.58,2.56,20220303_120548_045737_2.txt
77112,78013,FEM,13.7,6.65,4.27,20220303_120548_045737_2.txt
78585,78821,FEM,10.36,5.06,3.1,20220303_120548_045737_2.txt
79010,79170,FEM,13.41,6.76,4.1,20220303_120548_045737_2.txt
79596,80931,FEM,14.72,7.02,4.68,20220303_120548_045737_2.txt
81992,82492,FEM,10.15,4.88,3.07,20220303_120548_045737_2.txt
83261,84511,FEM,15.03,7.18,4.77,20220303_120548_045737_2.txt
88992,91098,FEM,21.21,10.17,6.87,20220303_120548_045737_2.txt
94011,95395,FEM,16.79,8.32,5.38,20220303_120548_045737_2.txt
96491,100630,FEM,40.54,20.08,13.34,20220303_120548_045737_2.txt
101868,103034,FEM,12.2,5.55,3.87,20220303_120548_045737_2.txt
105054,107648,FEM,24.79,11.79,8.04,20220303_120548_045737_2.txt
112982,113345,FEM,7.92,3.58,2.31,20220303_120548_045737_2.txt
115035,115511,MAL,7.89,3.57,2.32,20220303_120548_045737_2.txt
117607,118010,MAL,9.04,4.23,2.69,20220303_120548_045737_2.txt
131492,132992,FEM,14.99,7.04,4.8,20220303_120548_045737_2.txt
134371,138348,FEM,29.98,13.99,9.95,20220303_120548_045737_2.txt
139511,141951,FEM,18.41,8.46,6.1,20220303_120548_045737_2.txt
143456,146045,FEM,20.56,9.71,6.74,20220303_120548_045737_2.txt
