segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
12992,13903,FEM,11.91,5.59,3.73,20181101_124332_025480_1.txt
20491,23638,FEM,18.47,7.3,6.18,20181101_124332_025480_1.txt
25982,26350,FEM,8.39,3.86,2.46,20181101_124332_025480_1.txt
91312,91957,FEM,10.9,5.03,3.35,20181101_124332_025480_1.txt
96992,97510,FEM,11.82,5.65,3.63,20181101_124332_025480_1.txt
101491,102257,FEM,13.44,6.55,4.21,20181101_124332_025480_1.txt
110492,111010,FEM,7.13,3.08,2.07,20181101_124332_025480_1.txt
120987,124789,FEM,37.06,18.26,12.12,20181101_124332_025480_1.txt
159492,161576,FEM,23.94,11.91,7.67,20181101_124332_025480_1.txt
162327,164489,MAL,24.58,12.01,7.84,20181101_124332_025480_1.txt
162862,166075,FEM,33.36,16.62,10.89,20181101_124332_025480_1.txt
171605,173893,MAL,26.66,13.13,8.56,20181101_124332_025480_1.txt
173011,173511,FEM,12.2,6.01,3.75,20181101_124332_025480_1.txt
216125,217716,MAL,18.54,9.08,5.95,20181101_124332_025480_1.txt
264647,268992,FEM,36.82,17.36,12.08,20181101_124332_025480_1.txt
271492,272012,FEM,8.28,3.65,2.4,20181101_124332_025480_1.txt
283851,285010,FEM,9.99,4.29,3.13,20181101_124332_025480_1.txt
290436,292898,FEM,23.21,10.75,7.39,20181101_124332_025480_1.txt
290947,292442,MAL,14.98,6.97,4.74,20181101_124332_025480_1.txt
294992,295952,FEM,12.52,5.73,3.78,20181101_124332_025480_1.txt
295024,295712,MAL,9.64,4.36,2.88,20181101_124332_025480_1.txt
308256,309250,FEM,10.54,4.52,3.18,20181101_124332_025480_1.txt
313381,313992,FEM,8.55,3.83,2.56,20181101_124332_025480_1.txt
373192,375092,FEM,16.81,7.91,5.42,20181101_124332_025480_1.txt
385992,386993,FEM,9.26,4.14,2.76,20181101_124332_025480_1.txt
396438,397498,FEM,9.47,4.03,2.89,20181101_124332_025480_1.txt
402256,403010,FEM,9.57,4.36,2.87,20181101_124332_025480_1.txt
403220,403993,FEM,8.7,3.93,2.64,20181101_124332_025480_1.txt
407324,408492,FEM,7.44,2.89,2.28,20181101_124332_025480_1.txt
414138,414259,FEM,9.11,4.35,2.66,20181101_124332_025480_1.txt
414460,416011,FEM,13.15,6.12,4.2,20181101_124332_025480_1.txt
417012,419125,FEM,19.25,9.16,6.11,20181101_124332_025480_1.txt
422840,424472,FEM,12.46,5.45,3.98,20181101_124332_025480_1.txt
424124,424283,MAL,6.8,3.03,1.9,20181101_124332_025480_1.txt
439656,439759,FEM,5.76,2.51,1.54,20181101_124332_025480_1.txt
476518,476874,FEM,11.6,5.73,3.53,20181101_124332_025480_1.txt
496378,497492,FEM,9.22,3.91,2.81,20181101_124332_025480_1.txt
503511,505992,FEM,22.5,10.7,7.41,20181101_124332_025480_1.txt
506993,510012,FEM,31.03,15.17,9.98,20181101_124332_025480_1.txt
508256,509010,MAL,12.31,5.89,3.73,20181101_124332_025480_1.txt
519991,520789,FEM,14.28,7.03,4.45,20181101_124332_025480_1.txt
521122,521681,FEM,10.99,5.25,3.31,20181101_124332_025480_1.txt
525511,528100,FEM,24.15,11.48,7.77,20181101_124332_025480_1.txt
530110,535012,FEM,45.07,22.54,14.97,20181101_124332_025480_1.txt
538513,539384,FEM,13.9,6.68,4.33,20181101_124332_025480_1.txt
546011,548821,FEM,19.95,9.39,6.67,20181101_124332_025480_1.txt
559578,561011,FEM,12.07,5.4,3.82,20181101_124332_025480_1.txt
571659,576511,FEM,49.47,25.22,16.28,20181101_124332_025480_1.txt
573866,574990,MAL,13.71,6.64,4.26,20181101_124332_025480_1.txt
578161,580510,FEM,24.92,12.17,7.88,20181101_124332_025480_1.txt
579820,580309,MAL,9.58,4.42,2.83,20181101_124332_025480_1.txt
592939,594512,FEM,18.58,9.16,5.85,20181101_124332_025480_1.txt
593133,596589,MAL,37.23,18.92,12.12,20181101_124332_025480_1.txt
594626,594736,FEM,7.81,3.67,2.23,20181101_124332_025480_1.txt
599493,600041,FEM,13.3,6.63,4.13,20181101_124332_025480_1.txt
601012,604627,FEM,36.32,18.44,11.95,20181101_124332_025480_1.txt
601725,601914,MAL,8.23,3.88,2.38,20181101_124332_025480_1.txt
602929,604773,MAL,21.56,10.64,6.79,20181101_124332_025480_1.txt
607014,609741,MAL,27.05,13.83,9.03,20181101_124332_025480_1.txt
615511,617170,FEM,16.61,7.96,5.31,20181101_124332_025480_1.txt
619262,622453,FEM,30.34,15.5,10.15,20181101_124332_025480_1.txt
620448,622080,MAL,17.34,8.58,5.55,20181101_124332_025480_1.txt
632745,634492,FEM,20.03,9.98,6.47,20181101_124332_025480_1.txt
701992,702586,FEM,12.71,6.25,3.89,20181101_124332_025480_1.txt
704454,704999,FEM,12.44,6.09,3.79,20181101_124332_025480_1.txt
717132,717988,FEM,12.92,6.31,4.0,20181101_124332_025480_1.txt
766037,766992,FEM,13.2,6.47,4.16,20181101_124332_025480_1.txt
769492,771519,MAL,20.43,10.18,6.65,20181101_124332_025480_1.txt
769807,770376,FEM,7.7,3.52,2.27,20181101_124332_025480_1.txt
770529,770829,FEM,9.33,4.48,2.77,20181101_124332_025480_1.txt
777038,777409,FEM,9.58,4.6,2.86,20181101_124332_025480_1.txt
778083,778388,FEM,8.06,3.77,2.34,20181101_124332_025480_1.txt
779342,779511,FEM,7.68,3.59,2.19,20181101_124332_025480_1.txt
780715,780818,FEM,10.0,4.87,2.95,20181101_124332_025480_1.txt
780847,782990,MAL,19.74,9.58,6.39,20181101_124332_025480_1.txt
780992,782372,FEM,13.41,6.23,4.15,20181101_124332_025480_1.txt
804344,805022,FEM,9.26,4.33,2.81,20181101_124332_025480_1.txt
806492,809492,FEM,31.25,15.54,10.05,20181101_124332_025480_1.txt
806993,808129,MAL,13.7,6.41,4.1,20181101_124332_025480_1.txt
811014,813486,MAL,23.27,10.93,7.35,20181101_124332_025480_1.txt
811374,813696,FEM,21.99,10.24,6.9,20181101_124332_025480_1.txt
814511,817115,FEM,25.89,12.85,8.36,20181101_124332_025480_1.txt
815493,816824,MAL,15.72,7.47,4.75,20181101_124332_025480_1.txt
820511,823491,FEM,27.98,13.63,9.06,20181101_124332_025480_1.txt
821043,825142,MAL,41.27,20.21,13.26,20181101_124332_025480_1.txt
824182,824594,FEM,7.35,3.33,2.12,20181101_124332_025480_1.txt
826207,830007,MAL,39.22,19.45,12.63,20181101_124332_025480_1.txt
826232,829242,FEM,31.5,15.47,10.03,20181101_124332_025480_1.txt
829347,831011,FEM,17.8,8.65,5.71,20181101_124332_025480_1.txt
834276,836991,MAL,25.56,12.85,8.42,20181101_124332_025480_1.txt
839668,840012,FEM,10.86,5.32,3.28,20181101_124332_025480_1.txt
842511,843333,FEM,10.41,4.93,3.21,20181101_124332_025480_1.txt
843492,845320,FEM,17.34,8.37,5.59,20181101_124332_025480_1.txt
844277,844451,MAL,7.66,3.55,2.19,20181101_124332_025480_1.txt
852491,852614,FEM,14.01,7.1,4.29,20181101_124332_025480_1.txt
862117,863182,FEM,13.87,6.78,4.36,20181101_124332_025480_1.txt
868992,871415,FEM,30.86,15.66,9.98,20181101_124332_025480_1.txt
877372,879878,FEM,32.15,16.34,10.37,20181101_124332_025480_1.txt
880710,882993,FEM,26.04,13.19,8.56,20181101_124332_025480_1.txt
889490,891493,FEM,24.16,12.23,7.89,20181101_124332_025480_1.txt
900011,903992,FEM,45.99,23.51,15.07,20181101_124332_025480_1.txt
909748,911392,MAL,23.5,11.85,7.5,20181101_124332_025480_1.txt
915877,916545,MAL,14.73,7.34,4.57,20181101_124332_025480_1.txt
922188,924223,FEM,22.22,10.88,7.04,20181101_124332_025480_1.txt
923503,924703,MAL,15.58,7.58,4.84,20181101_124332_025480_1.txt
926470,926882,MAL,13.11,6.54,4.04,20181101_124332_025480_1.txt
941736,942553,FEM,16.16,8.09,5.08,20181101_124332_025480_1.txt
942722,942992,FEM,13.04,6.53,4.0,20181101_124332_025480_1.txt
969511,971992,FEM,23.42,11.34,7.56,20181101_124332_025480_1.txt
1020634,1020875,FEM,11.93,5.89,3.62,20181101_124332_025480_1.txt
1024628,1026471,FEM,18.58,9.08,6.06,20181101_124332_025480_1.txt
1027011,1028712,FEM,18.21,9.03,5.91,20181101_124332_025480_1.txt
1030511,1031993,FEM,15.81,7.59,5.02,20181101_124332_025480_1.txt
1031493,1032490,MAL,13.75,6.81,4.36,20181101_124332_025480_1.txt
1034569,1036493,FEM,19.85,9.5,6.23,20181101_124332_025480_1.txt
1046122,1046244,FEM,13.17,6.64,4.01,20181101_124332_025480_1.txt
1054011,1055518,FEM,18.32,8.95,5.91,20181101_124332_025480_1.txt
1060493,1062012,FEM,17.68,8.59,5.54,20181101_124332_025480_1.txt
1066492,1069504,FEM,29.94,15.4,10.04,20181101_124332_025480_1.txt
1069286,1069441,MAL,9.56,4.64,2.82,20181101_124332_025480_1.txt
1072460,1073410,FEM,17.59,8.84,5.52,20181101_124332_025480_1.txt
1124992,1126167,FEM,10.58,4.78,3.28,20181101_124332_025480_1.txt
1129992,1131011,FEM,10.76,4.84,3.36,20181101_124332_025480_1.txt
1167492,1167841,FEM,10.0,4.85,3.0,20181101_124332_025480_1.txt
1178493,1179527,FEM,14.26,7.0,4.48,20181101_124332_025480_1.txt
1233033,1233867,FEM,12.34,6.09,3.86,20181101_124332_025480_1.txt
1235512,1239012,MAL,37.22,18.96,12.12,20181101_124332_025480_1.txt
1235861,1236733,FEM,12.1,5.77,3.63,20181101_124332_025480_1.txt
