segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
6011,9312,FEM,31.34,15.94,10.5,20190214_135936_024883.txt
8274,9489,MAL,17.16,8.49,5.37,20190214_135936_024883.txt
12992,13611,FEM,9.19,4.14,2.72,20190214_135936_024883.txt
15481,18011,FEM,16.61,7.49,5.51,20190214_135936_024883.txt
22147,24992,FEM,26.5,12.65,8.55,20190214_135936_024883.txt
28939,34520,FEM,53.25,27.32,17.92,20190214_135936_024883.txt
39012,41992,FEM,27.49,13.9,9.22,20190214_135936_024883.txt
42108,42982,FEM,13.04,6.3,4.05,20190214_135936_024883.txt
43296,44492,FEM,16.28,8.09,5.13,20190214_135936_024883.txt
43603,44511,MAL,14.07,6.91,4.34,20190214_135936_024883.txt
47491,49762,FEM,23.88,11.68,7.68,20190214_135936_024883.txt
50051,51104,FEM,12.66,6.01,3.95,20190214_135936_024883.txt
51511,53686,FEM,16.03,7.32,5.31,20190214_135936_024883.txt
55865,57549,FEM,14.47,6.71,4.66,20190214_135936_024883.txt
61570,67145,FEM,45.12,22.84,15.47,20190214_135936_024883.txt
72370,73011,FEM,10.95,5.19,3.31,20190214_135936_024883.txt
72492,74984,MAL,26.93,12.93,8.52,20190214_135936_024883.txt
74010,74314,FEM,9.29,4.41,2.75,20190214_135936_024883.txt
74431,85992,FEM,112.87,56.66,37.31,20190214_135936_024883.txt
76931,77923,MAL,10.65,4.74,3.22,20190214_135936_024883.txt
87011,89777,FEM,31.11,15.86,10.12,20190214_135936_024883.txt
91510,92992,FEM,17.98,9.0,5.74,20190214_135936_024883.txt
94846,96491,FEM,19.64,9.86,6.32,20190214_135936_024883.txt
96491,96989,MAL,11.06,5.42,3.38,20190214_135936_024883.txt
98513,99330,FEM,13.08,6.43,4.05,20190214_135936_024883.txt
99887,101446,FEM,18.16,9.09,5.87,20190214_135936_024883.txt
103194,103989,MAL,11.17,5.44,3.46,20190214_135936_024883.txt
103511,107681,FEM,33.31,16.53,11.3,20190214_135936_024883.txt
110417,111688,FEM,15.01,7.26,4.72,20190214_135936_024883.txt
113056,114327,MAL,13.87,6.67,4.39,20190214_135936_024883.txt
113511,115629,FEM,19.08,9.37,6.27,20190214_135936_024883.txt
117708,139011,FEM,187.53,96.24,64.19,20190214_135936_024883.txt
140648,142049,FEM,18.97,9.48,6.0,20190214_135936_024883.txt
142864,148674,FEM,57.44,30.11,19.46,20190214_135936_024883.txt
149173,149942,FEM,12.01,5.88,3.74,20190214_135936_024883.txt
151421,153510,FEM,26.84,13.42,8.48,20190214_135936_024883.txt
157916,168694,FEM,105.58,55.05,35.7,20190214_135936_024883.txt
158053,160308,MAL,30.18,15.17,9.51,20190214_135936_024883.txt
170724,172361,FEM,17.33,8.51,5.61,20190214_135936_024883.txt
173448,174511,FEM,11.61,5.62,3.66,20190214_135936_024883.txt
176163,183991,FEM,80.13,40.66,26.41,20190214_135936_024883.txt
196012,202262,FEM,45.67,22.41,15.72,20190214_135936_024883.txt
209010,211216,FEM,20.57,10.05,6.67,20190214_135936_024883.txt
215981,217279,FEM,11.01,4.97,3.49,20190214_135936_024883.txt
240381,254215,FEM,111.18,57.55,38.93,20190214_135936_024883.txt
254838,257567,FEM,24.32,12.16,8.12,20190214_135936_024883.txt
258992,260011,FEM,10.47,4.87,3.27,20190214_135936_024883.txt
262011,263351,FEM,13.99,6.47,4.44,20190214_135936_024883.txt
264160,266595,FEM,23.67,11.24,7.59,20190214_135936_024883.txt
268512,269754,FEM,12.39,5.6,3.89,20190214_135936_024883.txt
271492,278993,FEM,60.07,29.54,20.41,20190214_135936_024883.txt
279583,282376,FEM,30.27,14.89,9.74,20190214_135936_024883.txt
282663,284126,MAL,17.19,8.45,5.53,20190214_135936_024883.txt
282682,283500,FEM,13.04,6.34,4.04,20190214_135936_024883.txt
292992,293510,FEM,11.36,5.54,3.48,20190214_135936_024883.txt
297344,299492,FEM,20.04,9.58,6.49,20190214_135936_024883.txt
298527,300851,MAL,22.34,10.8,7.33,20190214_135936_024883.txt
301600,301992,FEM,10.84,5.25,3.28,20190214_135936_024883.txt
302984,303656,FEM,10.8,5.0,3.21,20190214_135936_024883.txt
304012,305192,FEM,14.4,6.65,4.5,20190214_135936_024883.txt
305846,305993,FEM,12.82,6.41,3.9,20190214_135936_024883.txt
320919,322385,MAL,13.16,5.78,4.19,20190214_135936_024883.txt
329511,331980,FEM,21.49,10.16,7.02,20190214_135936_024883.txt
332993,334011,FEM,11.51,5.44,3.61,20190214_135936_024883.txt
335971,337080,FEM,14.44,6.89,4.5,20190214_135936_024883.txt
338177,338871,MAL,9.79,4.6,2.99,20190214_135936_024883.txt
339010,340534,FEM,16.02,7.72,5.15,20190214_135936_024883.txt
341992,343511,FEM,15.4,7.32,4.94,20190214_135936_024883.txt
344581,344706,MAL,8.54,4.06,2.47,20190214_135936_024883.txt
346724,346989,MAL,7.79,3.61,2.25,20190214_135936_024883.txt
348577,350678,FEM,23.0,11.46,7.52,20190214_135936_024883.txt
353805,355268,FEM,18.06,8.72,5.76,20190214_135936_024883.txt
360701,360929,MAL,12.1,6.03,3.67,20190214_135936_024883.txt
362041,362510,FEM,11.28,5.5,3.44,20190214_135936_024883.txt
365492,365669,FEM,6.92,3.04,1.94,20190214_135936_024883.txt
366316,369993,FEM,37.18,18.4,12.09,20190214_135936_024883.txt
372011,372198,FEM,8.39,3.98,2.43,20190214_135936_024883.txt
372492,382507,FEM,76.92,38.02,26.5,20190214_135936_024883.txt
383010,385011,FEM,18.64,9.06,6.1,20190214_135936_024883.txt
