segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
27500,27627,FEM,8.29,3.91,2.39,20190828_150425_025480_2.txt
27992,29710,FEM,16.3,7.85,5.27,20190828_150425_025480_2.txt
30220,30362,FEM,8.85,4.23,2.58,20190828_150425_025480_2.txt
32054,32191,MAL,7.37,3.41,2.09,20190828_150425_025480_2.txt
100602,101539,MAL,13.12,6.19,4.08,20190828_150425_025480_2.txt
163144,165522,FEM,23.63,11.42,7.72,20190828_150425_025480_2.txt
187935,189169,MAL,10.28,4.51,3.19,20190828_150425_025480_2.txt
189346,189481,MAL,8.56,4.03,2.48,20190828_150425_025480_2.txt
283206,283491,FEM,12.29,6.04,3.75,20190828_150425_025480_2.txt
284145,284299,FEM,10.69,5.13,3.19,20190828_150425_025480_2.txt
312000,315491,FEM,27.85,13.38,9.42,20190828_150425_025480_2.txt
393785,393989,MAL,6.45,2.88,1.79,20190828_150425_025480_2.txt
400771,400992,FEM,8.98,4.29,2.64,20190828_150425_025480_2.txt
411492,412992,FEM,17.15,8.29,5.52,20190828_150425_025480_2.txt
454346,454511,FEM,9.25,4.42,2.71,20190828_150425_025480_2.txt
454736,454993,FEM,5.86,2.47,1.6,20190828_150425_025480_2.txt
455335,456511,FEM,14.61,7.03,4.57,20190828_150425_025480_2.txt
459596,459950,FEM,9.88,4.75,2.96,20190828_150425_025480_2.txt
579653,579888,MAL,7.01,3.18,1.98,20190828_150425_025480_2.txt
580011,580315,MAL,8.52,3.99,2.5,20190828_150425_025480_2.txt
580449,582990,MAL,19.69,9.19,6.59,20190828_150425_025480_2.txt
673512,674511,FEM,12.69,6.07,4.0,20190828_150425_025480_2.txt
733021,733839,FEM,5.75,2.4,1.66,20190828_150425_025480_2.txt
740531,740658,MAL,11.42,5.64,3.43,20190828_150425_025480_2.txt
755256,755388,FEM,8.32,3.93,2.4,20190828_150425_025480_2.txt
766665,767031,MAL,11.67,5.77,3.56,20190828_150425_025480_2.txt
819519,820511,FEM,10.45,4.87,3.2,20190828_150425_025480_2.txt
842081,843723,FEM,17.06,8.32,5.41,20190828_150425_025480_2.txt
846492,850010,FEM,29.65,14.87,10.03,20190828_150425_025480_2.txt
850174,850284,FEM,9.88,4.82,2.92,20190828_150425_025480_2.txt
856511,860011,FEM,33.29,16.77,11.03,20190828_150425_025480_2.txt
896277,897011,FEM,10.2,4.68,3.13,20190828_150425_025480_2.txt
898595,898744,MAL,5.2,2.2,1.37,20190828_150425_025480_2.txt
907836,907986,MAL,8.19,3.87,2.36,20190828_150425_025480_2.txt
924050,924524,FEM,9.92,4.67,2.99,20190828_150425_025480_2.txt
928923,930511,FEM,13.22,5.7,4.17,20190828_150425_025480_2.txt
967317,968557,MAL,12.16,5.5,3.87,20190828_150425_025480_2.txt
980492,981493,FEM,11.99,5.64,3.72,20190828_150425_025480_2.txt
1013492,1014491,FEM,17.28,8.58,5.48,20190828_150425_025480_2.txt
1098993,1100011,FEM,10.53,4.8,3.23,20190828_150425_025480_2.txt
1118192,1119988,MAL,13.45,6.3,4.39,20190828_150425_025480_2.txt
1120490,1120610,FEM,6.04,2.67,1.64,20190828_150425_025480_2.txt
1120603,1120871,MAL,4.09,1.55,1.02,20190828_150425_025480_2.txt
1120787,1121492,FEM,4.74,1.69,1.31,20190828_150425_025480_2.txt
1145659,1147492,FEM,18.44,8.82,6.01,20190828_150425_025480_2.txt
1210521,1211500,MAL,10.03,4.6,3.06,20190828_150425_025480_2.txt
1211011,1211510,FEM,6.67,2.92,1.91,20190828_150425_025480_2.txt
1368740,1368993,FEM,10.08,4.84,3.01,20190828_150425_025480_2.txt
1387999,1389725,MAL,17.01,7.98,5.51,20190828_150425_025480_2.txt
1399493,1399738,FEM,10.89,5.3,3.28,20190828_150425_025480_2.txt
1459004,1459120,FEM,10.41,5.04,3.09,20190828_150425_025480_2.txt
1459308,1459421,FEM,10.7,5.18,3.19,20190828_150425_025480_2.txt
1477703,1477890,MAL,8.34,3.9,2.42,20190828_150425_025480_2.txt
1542011,1542870,FEM,13.02,6.14,4.04,20190828_150425_025480_2.txt
1600012,1602155,FEM,21.55,10.17,6.88,20190828_150425_025480_2.txt
1658971,1659708,MAL,12.59,5.96,3.93,20190828_150425_025480_2.txt
1742079,1742243,MAL,14.74,7.5,4.55,20190828_150425_025480_2.txt
1825492,1825991,FEM,10.52,5.01,3.14,20190828_150425_025480_2.txt
2153010,2154866,FEM,20.62,9.93,6.63,20190828_150425_025480_2.txt
2170493,2171516,FEM,14.04,6.76,4.41,20190828_150425_025480_2.txt
2176993,2178510,FEM,16.88,8.1,5.38,20190828_150425_025480_2.txt
2190993,2191282,FEM,7.26,3.27,2.07,20190828_150425_025480_2.txt
2193257,2193991,FEM,11.47,5.38,3.5,20190828_150425_025480_2.txt
2197992,2198491,FEM,7.33,3.09,2.08,20190828_150425_025480_2.txt
2212287,2213472,FEM,15.9,7.79,5.05,20190828_150425_025480_2.txt
2217491,2218463,FEM,14.07,6.94,4.46,20190828_150425_025480_2.txt
2365544,2365745,MAL,8.87,4.23,2.59,20190828_150425_025480_2.txt
2383255,2384112,FEM,7.63,3.18,2.24,20190828_150425_025480_2.txt
2649491,2651492,FEM,12.46,5.42,4.04,20190828_150425_025480_2.txt
2653336,2655012,FEM,17.0,8.06,5.45,20190828_150425_025480_2.txt
2657991,2658622,FEM,12.68,6.13,3.94,20190828_150425_025480_2.txt
2746011,2748991,FEM,29.17,14.06,9.46,20190828_150425_025480_2.txt
2908011,2909992,FEM,18.95,9.04,6.2,20190828_150425_025480_2.txt
2961492,2963060,FEM,15.09,7.05,4.85,20190828_150425_025480_2.txt
3071152,3071397,MAL,9.96,4.81,2.97,20190828_150425_025480_2.txt
3127251,3128388,FEM,9.4,4.11,2.93,20190828_150425_025480_2.txt
3134492,3136974,FEM,22.82,10.9,7.42,20190828_150425_025480_2.txt
3188492,3188669,MAL,7.9,3.69,2.27,20190828_150425_025480_2.txt
3221429,3222011,FEM,7.86,3.42,2.32,20190828_150425_025480_2.txt
3267572,3267852,FEM,5.89,2.56,1.62,20190828_150425_025480_2.txt
3274317,3275512,FEM,8.61,3.59,2.63,20190828_150425_025480_2.txt
3278927,3280010,FEM,8.09,3.4,2.43,20190828_150425_025480_2.txt
3308102,3309163,FEM,14.0,6.62,4.4,20190828_150425_025480_2.txt
3343177,3343785,MAL,5.33,2.06,1.49,20190828_150425_025480_2.txt
3400512,3402011,FEM,13.9,6.38,4.44,20190828_150425_025480_2.txt
3414493,3415511,FEM,7.26,2.92,2.14,20190828_150425_025480_2.txt
3416821,3419055,FEM,20.31,9.96,6.64,20190828_150425_025480_2.txt
3436012,3438511,FEM,24.97,12.0,8.03,20190828_150425_025480_2.txt
3437470,3438752,MAL,15.02,7.17,4.77,20190828_150425_025480_2.txt
3458992,3459657,FEM,9.71,4.48,2.9,20190828_150425_025480_2.txt
3460231,3461011,FEM,11.61,5.52,3.55,20190828_150425_025480_2.txt
3470975,3472011,FEM,13.65,6.54,4.28,20190828_150425_025480_2.txt
3474762,3475775,FEM,13.7,6.51,4.29,20190828_150425_025480_2.txt
3477453,3478903,FEM,16.4,7.81,5.21,20190828_150425_025480_2.txt
3479640,3479944,FEM,9.86,4.7,2.94,20190828_150425_025480_2.txt
3484065,3484991,FEM,11.34,5.38,3.54,20190828_150425_025480_2.txt
3486215,3488051,FEM,17.84,8.69,5.81,20190828_150425_025480_2.txt
3501492,3502518,FEM,11.8,5.44,3.61,20190828_150425_025480_2.txt
3503640,3504053,FEM,8.35,3.84,2.46,20190828_150425_025480_2.txt
3507297,3508492,FEM,7.96,3.44,2.46,20190828_150425_025480_2.txt
3509011,3509207,MAL,3.29,1.13,0.74,20190828_150425_025480_2.txt
3511492,3511818,FEM,6.02,2.6,1.67,20190828_150425_025480_2.txt
3512035,3512502,FEM,5.47,2.25,1.51,20190828_150425_025480_2.txt
3513205,3513325,FEM,12.24,6.12,3.7,20190828_150425_025480_2.txt
3518952,3522835,FEM,32.82,15.56,10.72,20190828_150425_025480_2.txt
3525010,3527072,FEM,14.77,6.35,4.72,20190828_150425_025480_2.txt
3530019,3532511,FEM,24.43,11.79,7.8,20190828_150425_025480_2.txt
3530491,3530965,MAL,7.55,3.35,2.15,20190828_150425_025480_2.txt
3534589,3537233,FEM,23.62,11.4,7.61,20190828_150425_025480_2.txt
3538991,3541602,FEM,25.31,12.08,8.06,20190828_150425_025480_2.txt
3540512,3540932,MAL,8.67,4.0,2.51,20190828_150425_025480_2.txt
3541188,3541301,MAL,10.3,5.02,3.06,20190828_150425_025480_2.txt
3542493,3543992,FEM,16.43,7.67,5.07,20190828_150425_025480_2.txt
3548991,3550942,FEM,18.45,8.55,5.77,20190828_150425_025480_2.txt
3558679,3559467,FEM,10.6,4.94,3.22,20190828_150425_025480_2.txt
3560379,3561824,FEM,15.4,7.44,4.93,20190828_150425_025480_2.txt
3563492,3565328,FEM,18.33,8.57,5.71,20190828_150425_025480_2.txt
3567367,3568774,FEM,11.51,5.06,3.63,20190828_150425_025480_2.txt
3577316,3577713,FEM,9.54,4.43,2.85,20190828_150425_025480_2.txt
3579512,3582217,FEM,21.53,9.84,7.03,20190828_150425_025480_2.txt
3584512,3587499,FEM,22.48,10.27,7.49,20190828_150425_025480_2.txt
3591493,3593560,FEM,14.58,6.31,4.76,20190828_150425_025480_2.txt
3594986,3596913,FEM,17.11,7.67,5.42,20190828_150425_025480_2.txt
3615153,3616343,FEM,14.25,6.97,4.5,20190828_150425_025480_2.txt
3629510,3632688,FEM,28.06,13.88,9.44,20190828_150425_025480_2.txt
3640348,3641990,FEM,14.88,7.12,4.79,20190828_150425_025480_2.txt
3643491,3645614,FEM,20.14,9.58,6.47,20190828_150425_025480_2.txt
3644492,3645543,MAL,13.09,6.08,3.99,20190828_150425_025480_2.txt
3647256,3647492,FEM,9.45,4.5,2.8,20190828_150425_025480_2.txt
3651267,3652992,FEM,16.01,7.43,5.18,20190828_150425_025480_2.txt
3655596,3655787,FEM,12.35,6.17,3.75,20190828_150425_025480_2.txt
3663492,3663787,FEM,10.83,5.21,3.26,20190828_150425_025480_2.txt
3664151,3665140,FEM,10.29,4.61,3.15,20190828_150425_025480_2.txt
3667992,3672199,FEM,36.67,17.9,12.22,20190828_150425_025480_2.txt
3681992,3682443,FEM,4.95,1.89,1.33,20190828_150425_025480_2.txt
3683559,3685510,FEM,16.8,8.05,5.48,20190828_150425_025480_2.txt
