segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
2491,2992,FEM,7.41,3.35,2.16,20190115_125833_024884.txt
2852,3991,MAL,12.88,6.14,3.98,20190115_125833_024884.txt
3409,3603,FEM,7.31,3.37,2.08,20190115_125833_024884.txt
4112,4510,FEM,5.39,2.25,1.47,20190115_125833_024884.txt
6213,8154,FEM,17.29,8.44,5.64,20190115_125833_024884.txt
8951,10085,FEM,12.68,5.94,3.92,20190115_125833_024884.txt
11492,15186,FEM,33.0,16.36,11.01,20190115_125833_024884.txt
19992,23492,FEM,30.34,14.77,10.04,20190115_125833_024884.txt
24445,26014,FEM,15.3,7.15,4.86,20190115_125833_024884.txt
28298,29783,FEM,13.37,6.37,4.31,20190115_125833_024884.txt
33443,38492,FEM,43.21,21.38,14.48,20190115_125833_024884.txt
41180,42478,FEM,16.19,7.95,5.17,20190115_125833_024884.txt
44508,45946,MAL,12.3,5.37,3.95,20190115_125833_024884.txt
44712,44871,FEM,10.69,5.23,3.19,20190115_125833_024884.txt
46978,47658,FEM,10.95,5.21,3.37,20190115_125833_024884.txt
55991,57338,FEM,16.69,8.04,5.29,20190115_125833_024884.txt
59511,62172,FEM,27.26,13.54,9.03,20190115_125833_024884.txt
61413,61779,MAL,12.37,6.15,3.79,20190115_125833_024884.txt
61930,62045,MAL,15.17,7.74,4.68,20190115_125833_024884.txt
62724,65011,FEM,25.3,12.72,8.32,20190115_125833_024884.txt
66012,66512,FEM,10.07,4.84,3.05,20190115_125833_024884.txt
66992,67159,FEM,7.47,3.47,2.12,20190115_125833_024884.txt
80492,84667,FEM,43.07,21.88,14.29,20190115_125833_024884.txt
88992,90595,FEM,20.23,10.13,6.51,20190115_125833_024884.txt
96010,97576,FEM,19.31,9.47,6.2,20190115_125833_024884.txt
101377,102389,FEM,14.71,7.29,4.68,20190115_125833_024884.txt
108010,110253,FEM,21.3,10.18,6.97,20190115_125833_024884.txt
111626,111953,FEM,11.9,5.87,3.63,20190115_125833_024884.txt
113771,118010,FEM,35.77,17.56,12.13,20190115_125833_024884.txt
