segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
15491,17184,FEM,13.64,6.37,4.39,20221018_135301_043300_3.txt
21770,22511,FEM,11.28,5.25,3.44,20221018_135301_043300_3.txt
22852,22992,FEM,10.0,4.84,2.96,20221018_135301_043300_3.txt
43492,44135,FEM,10.85,5.15,3.33,20221018_135301_043300_3.txt
44511,44616,FEM,11.88,5.85,3.58,20221018_135301_043300_3.txt
44720,44870,FEM,13.32,6.65,4.07,20221018_135301_043300_3.txt
45181,45638,FEM,11.23,5.42,3.42,20221018_135301_043300_3.txt
45873,47512,FEM,19.6,9.56,6.31,20221018_135301_043300_3.txt
58992,60841,FEM,21.76,10.81,7.11,20221018_135301_043300_3.txt
100011,101852,FEM,17.96,8.75,5.85,20221018_135301_043300_3.txt
130049,130444,FEM,10.77,5.21,3.26,20221018_135301_043300_3.txt
176992,177942,FEM,7.19,3.1,2.11,20221018_135301_043300_3.txt
184493,189010,FEM,36.64,18.31,12.31,20221018_135301_043300_3.txt
189645,190350,FEM,8.08,3.57,2.37,20221018_135301_043300_3.txt
190510,190876,FEM,9.48,4.47,2.83,20221018_135301_043300_3.txt
190991,196845,FEM,48.61,24.4,16.53,20221018_135301_043300_3.txt
201012,202993,FEM,15.15,7.17,4.88,20221018_135301_043300_3.txt
254316,255042,FEM,9.14,4.23,2.77,20221018_135301_043300_3.txt
260992,262161,FEM,16.32,8.09,5.19,20221018_135301_043300_3.txt
276488,277048,FEM,11.1,5.27,3.4,20221018_135301_043300_3.txt
277493,279012,FEM,18.58,9.15,6.0,20221018_135301_043300_3.txt
291511,292907,FEM,18.38,9.22,5.91,20221018_135301_043300_3.txt
293050,293381,FEM,10.96,5.38,3.31,20221018_135301_043300_3.txt
297493,298531,FEM,15.25,7.42,4.76,20221018_135301_043300_3.txt
318992,319589,FEM,12.26,5.98,3.79,20221018_135301_043300_3.txt
349010,351612,FEM,23.28,11.38,7.75,20221018_135301_043300_3.txt
351992,352510,FEM,10.8,5.1,3.29,20221018_135301_043300_3.txt
354812,359405,FEM,34.6,16.43,11.7,20221018_135301_043300_3.txt
361992,364491,FEM,18.54,8.41,6.2,20221018_135301_043300_3.txt
366388,372011,FEM,33.12,14.65,11.48,20221018_135301_043300_3.txt
368420,369046,MAL,8.77,3.95,2.64,20221018_135301_043300_3.txt
487129,489704,FEM,26.16,13.18,8.7,20221018_135301_043300_3.txt
522011,524368,FEM,23.71,11.8,7.85,20221018_135301_043300_3.txt
524497,525050,FEM,12.92,6.37,4.0,20221018_135301_043300_3.txt
528679,529356,FEM,12.85,6.34,4.0,20221018_135301_043300_3.txt
565512,566022,FEM,10.69,5.2,3.25,20221018_135301_043300_3.txt
578492,579744,FEM,17.18,8.53,5.49,20221018_135301_043300_3.txt
581378,581992,FEM,11.06,5.36,3.39,20221018_135301_043300_3.txt
614512,615985,FEM,18.9,9.49,6.1,20221018_135301_043300_3.txt
637637,637759,FEM,12.28,6.14,3.72,20221018_135301_043300_3.txt
725728,726992,FEM,15.06,7.36,4.78,20221018_135301_043300_3.txt
733992,734254,FEM,12.19,6.04,3.71,20221018_135301_043300_3.txt
734493,736801,FEM,21.23,10.38,7.02,20221018_135301_043300_3.txt
735892,736052,MAL,10.79,5.32,3.23,20221018_135301_043300_3.txt
737260,737670,FEM,11.55,5.61,3.52,20221018_135301_043300_3.txt
738114,739491,FEM,17.02,8.4,5.46,20221018_135301_043300_3.txt
757097,758992,FEM,18.76,9.19,6.12,20221018_135301_043300_3.txt
760369,760992,FEM,5.95,2.48,1.69,20221018_135301_043300_3.txt
