segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
41752,43011,FEM,16.16,8.0,5.15,20190104_125237_024883.txt
53927,54575,FEM,14.09,7.0,4.41,20190104_125237_024883.txt
119492,120369,FEM,17.22,8.63,5.44,20190104_125237_024883.txt
165491,167106,FEM,20.86,10.25,6.72,20190104_125237_024883.txt
167765,168511,FEM,13.21,6.39,4.13,20190104_125237_024883.txt
183360,186735,FEM,35.69,18.04,11.85,20190104_125237_024883.txt
275238,275358,FEM,13.53,6.8,4.13,20190104_125237_024883.txt
354993,357570,FEM,29.81,15.05,9.81,20190104_125237_024883.txt
359130,359279,FEM,14.04,7.08,4.31,20190104_125237_024883.txt
359959,361493,MAL,20.46,10.04,6.58,20190104_125237_024883.txt
379445,380515,FEM,15.25,7.26,4.82,20190104_125237_024883.txt
397492,400045,FEM,24.6,12.04,8.13,20190104_125237_024883.txt
405167,405283,FEM,14.09,7.15,4.32,20190104_125237_024883.txt
438360,438907,MAL,13.03,6.42,4.04,20190104_125237_024883.txt
439012,439824,MAL,15.51,7.61,4.86,20190104_125237_024883.txt
440011,440490,FEM,13.7,6.79,4.25,20190104_125237_024883.txt
445262,447992,FEM,30.78,15.6,10.11,20190104_125237_024883.txt
451707,451960,MAL,13.84,6.98,4.26,20190104_125237_024883.txt
451992,452252,FEM,13.9,7.02,4.28,20190104_125237_024883.txt
452491,454511,FEM,26.0,13.17,8.45,20190104_125237_024883.txt
454029,454368,MAL,13.94,7.01,4.31,20190104_125237_024883.txt
479993,480233,FEM,13.09,6.56,4.01,20190104_125237_024883.txt
480344,480445,FEM,10.67,5.24,3.18,20190104_125237_024883.txt
482510,484290,FEM,21.46,10.74,7.0,20190104_125237_024883.txt
518493,520434,FEM,21.75,10.87,7.18,20190104_125237_024883.txt
525783,527071,FEM,19.43,9.84,6.24,20190104_125237_024883.txt
531790,533285,FEM,21.23,10.77,6.88,20190104_125237_024883.txt
533878,534533,MAL,11.67,5.68,3.61,20190104_125237_024883.txt
535427,536546,FEM,19.2,9.65,6.09,20190104_125237_024883.txt
538534,538961,FEM,13.81,6.9,4.28,20190104_125237_024883.txt
