segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
8993,10490,FEM,13.85,6.48,4.42,20191220_121955_022870.txt
14011,16510,FEM,19.5,8.88,6.42,20191220_121955_022870.txt
15972,16925,MAL,13.02,6.07,4.0,20191220_121955_022870.txt
16720,16963,FEM,10.88,5.31,3.27,20191220_121955_022870.txt
19141,22882,FEM,28.17,13.3,9.52,20191220_121955_022870.txt
22992,24992,FEM,16.46,7.69,5.38,20191220_121955_022870.txt
25117,26467,FEM,14.84,6.97,4.73,20191220_121955_022870.txt
27079,27491,FEM,7.46,3.31,2.16,20191220_121955_022870.txt
27356,28222,MAL,13.25,6.39,4.01,20191220_121955_022870.txt
27960,28081,FEM,13.18,6.64,4.02,20191220_121955_022870.txt
28365,28502,MAL,10.52,5.17,3.13,20191220_121955_022870.txt
28510,30491,FEM,24.01,11.87,7.68,20191220_121955_022870.txt
29921,31782,MAL,17.42,7.9,5.56,20191220_121955_022870.txt
32093,37518,MAL,44.25,22.06,15.16,20191220_121955_022870.txt
37010,39492,FEM,26.59,13.16,8.62,20191220_121955_022870.txt
37623,37993,MAL,11.3,5.53,3.43,20191220_121955_022870.txt
42512,45492,FEM,30.99,15.14,10.01,20191220_121955_022870.txt
44012,48990,MAL,46.89,23.28,15.59,20191220_121955_022870.txt
51492,55770,FEM,31.61,14.71,10.59,20191220_121955_022870.txt
63558,72073,FEM,69.48,35.49,24.03,20191220_121955_022870.txt
72875,74606,FEM,17.7,8.73,5.69,20191220_121955_022870.txt
74778,74992,FEM,8.53,3.92,2.49,20191220_121955_022870.txt
75323,78339,FEM,31.59,15.66,10.22,20191220_121955_022870.txt
77510,78175,MAL,12.75,6.3,3.97,20191220_121955_022870.txt
79569,80161,MAL,11.91,5.78,3.62,20191220_121955_022870.txt
83918,85148,MAL,16.29,7.93,5.08,20191220_121955_022870.txt
83992,85381,FEM,16.92,8.18,5.32,20191220_121955_022870.txt
89144,89431,FEM,10.66,5.18,3.21,20191220_121955_022870.txt
94993,97114,FEM,21.25,10.42,6.89,20191220_121955_022870.txt
100492,101496,FEM,12.18,5.72,3.84,20191220_121955_022870.txt
106993,108738,MAL,18.02,8.6,5.85,20191220_121955_022870.txt
108707,111326,FEM,28.7,14.33,9.29,20191220_121955_022870.txt
112178,117055,FEM,50.49,25.32,16.51,20191220_121955_022870.txt
120390,121205,FEM,13.29,6.48,4.17,20191220_121955_022870.txt
122438,123354,FEM,13.48,6.43,4.25,20191220_121955_022870.txt
133625,134978,FEM,17.25,8.48,5.53,20191220_121955_022870.txt
136011,138743,FEM,23.18,10.99,7.74,20191220_121955_022870.txt
140481,142012,FEM,16.64,7.68,5.25,20191220_121955_022870.txt
140641,144490,MAL,35.09,17.06,11.63,20191220_121955_022870.txt
148510,150496,FEM,18.54,9.07,6.12,20191220_121955_022870.txt
156782,159511,FEM,30.02,15.06,9.75,20191220_121955_022870.txt
156897,157766,MAL,14.28,6.97,4.4,20191220_121955_022870.txt
161293,161492,FEM,10.88,5.35,3.26,20191220_121955_022870.txt
161312,161879,MAL,12.0,5.92,3.7,20191220_121955_022870.txt
167154,171876,FEM,43.03,21.49,14.37,20191220_121955_022870.txt
173485,173779,FEM,8.36,3.94,2.44,20191220_121955_022870.txt
177512,178965,FEM,16.84,8.21,5.31,20191220_121955_022870.txt
178256,178612,MAL,7.99,3.7,2.33,20191220_121955_022870.txt
181477,184010,FEM,29.21,14.72,9.45,20191220_121955_022870.txt
186270,188123,FEM,18.57,8.92,6.0,20191220_121955_022870.txt
190492,197178,FEM,53.16,25.99,18.07,20191220_121955_022870.txt
201511,208411,FEM,61.3,30.25,20.4,20191220_121955_022870.txt
213011,216747,MAL,26.34,12.19,8.9,20191220_121955_022870.txt
217013,219011,MAL,19.34,9.22,6.28,20191220_121955_022870.txt
219917,220492,FEM,10.07,4.8,3.06,20191220_121955_022870.txt
222991,224511,FEM,14.7,6.81,4.71,20191220_121955_022870.txt
231127,231991,MAL,10.8,5.0,3.24,20191220_121955_022870.txt
231836,232417,FEM,8.52,3.91,2.55,20191220_121955_022870.txt
232558,232774,FEM,9.22,4.36,2.71,20191220_121955_022870.txt
236108,237757,MAL,18.64,8.93,5.83,20191220_121955_022870.txt
237492,238440,FEM,13.41,6.36,4.18,20191220_121955_022870.txt
240079,241179,MAL,11.33,5.16,3.51,20191220_121955_022870.txt
241142,241717,FEM,10.39,4.85,3.16,20191220_121955_022870.txt
241491,245882,MAL,35.7,17.52,12.08,20191220_121955_022870.txt
242938,243562,FEM,10.72,5.01,3.28,20191220_121955_022870.txt
245489,245619,FEM,14.27,7.22,4.38,20191220_121955_022870.txt
246225,248066,FEM,19.43,9.49,6.28,20191220_121955_022870.txt
249337,250537,FEM,16.8,8.1,5.3,20191220_121955_022870.txt
249905,250251,MAL,12.1,6.0,3.7,20191220_121955_022870.txt
252673,253333,MAL,9.87,4.61,3.01,20191220_121955_022870.txt
255152,255511,FEM,10.49,5.02,3.16,20191220_121955_022870.txt
261169,261748,FEM,11.97,5.84,3.64,20191220_121955_022870.txt
262524,264510,FEM,20.56,10.13,6.74,20191220_121955_022870.txt
270818,273380,MAL,21.73,10.08,7.12,20191220_121955_022870.txt
272025,272492,FEM,10.16,4.84,3.07,20191220_121955_022870.txt
273011,280743,FEM,63.54,31.58,21.6,20191220_121955_022870.txt
281492,284492,FEM,27.09,13.34,8.93,20191220_121955_022870.txt
281615,281721,MAL,8.61,4.11,2.49,20191220_121955_022870.txt
283976,285075,MAL,15.03,7.28,4.64,20191220_121955_022870.txt
285321,286011,MAL,12.04,5.74,3.68,20191220_121955_022870.txt
287785,288283,MAL,8.95,4.16,2.67,20191220_121955_022870.txt
288510,288864,FEM,10.23,4.92,3.07,20191220_121955_022870.txt
288993,293386,FEM,37.78,19.1,12.88,20191220_121955_022870.txt
298907,299277,MAL,12.85,6.41,3.95,20191220_121955_022870.txt
298991,300511,FEM,19.63,9.76,6.3,20191220_121955_022870.txt
299498,299601,MAL,13.51,6.8,4.13,20191220_121955_022870.txt
299876,306580,MAL,64.86,33.25,21.76,20191220_121955_022870.txt
306492,307511,FEM,13.67,6.64,4.28,20191220_121955_022870.txt
310134,318377,MAL,64.57,31.68,22.09,20191220_121955_022870.txt
317513,318600,FEM,13.62,6.46,4.27,20191220_121955_022870.txt
319353,321511,MAL,23.69,11.44,7.55,20191220_121955_022870.txt
321511,323011,FEM,18.13,8.79,5.69,20191220_121955_022870.txt
322225,322470,MAL,8.52,4.02,2.49,20191220_121955_022870.txt
323752,328028,MAL,41.04,20.82,13.74,20191220_121955_022870.txt
327512,334011,FEM,49.65,24.62,17.14,20191220_121955_022870.txt
333950,334915,MAL,14.38,7.0,4.51,20191220_121955_022870.txt
334177,334346,FEM,9.51,4.58,2.8,20191220_121955_022870.txt
335328,335706,MAL,9.14,4.31,2.71,20191220_121955_022870.txt
338081,338609,FEM,8.32,3.82,2.47,20191220_121955_022870.txt
344574,345511,FEM,15.59,7.61,4.9,20191220_121955_022870.txt
