segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
5010,5742,FEM,13.08,6.24,4.03,20180913_111944_024880.txt
8070,10011,FEM,20.08,9.73,6.52,20180913_111944_024880.txt
50210,51329,FEM,13.24,6.34,4.16,20180913_111944_024880.txt
55102,57492,FEM,23.5,11.64,7.68,20180913_111944_024880.txt
61511,63323,FEM,19.54,9.46,6.26,20180913_111944_024880.txt
64645,65617,FEM,11.64,5.44,3.65,20180913_111944_024880.txt
68970,69756,FEM,9.8,4.68,3.0,20180913_111944_024880.txt
76199,76493,FEM,8.61,4.04,2.52,20180913_111944_024880.txt
76761,78833,MAL,17.13,7.98,5.56,20180913_111944_024880.txt
78511,85597,FEM,62.69,30.87,20.84,20180913_111944_024880.txt
86086,89491,FEM,29.5,14.71,9.96,20180913_111944_024880.txt
90992,97511,FEM,56.69,27.8,18.8,20180913_111944_024880.txt
93071,93257,MAL,8.73,4.14,2.55,20180913_111944_024880.txt
93359,93487,MAL,10.93,5.37,3.27,20180913_111944_024880.txt
93881,94011,MAL,8.69,4.15,2.52,20180913_111944_024880.txt
97009,97188,MAL,3.85,1.45,0.92,20180913_111944_024880.txt
120273,121802,FEM,15.57,7.54,5.0,20180913_111944_024880.txt
124511,125750,FEM,12.14,5.69,3.81,20180913_111944_024880.txt
127992,129011,FEM,11.99,5.65,3.72,20180913_111944_024880.txt
131012,131478,MAL,9.4,4.44,2.82,20180913_111944_024880.txt
135513,135989,MAL,8.82,4.17,2.63,20180913_111944_024880.txt
135721,136011,FEM,8.88,4.23,2.62,20180913_111944_024880.txt
137411,138388,FEM,12.84,6.02,3.94,20180913_111944_024880.txt
137916,138819,MAL,12.32,5.78,3.76,20180913_111944_024880.txt
149011,149991,FEM,8.39,3.83,2.57,20180913_111944_024880.txt
170492,170927,FEM,9.24,4.34,2.76,20180913_111944_024880.txt
173549,173888,FEM,9.42,4.49,2.8,20180913_111944_024880.txt
178671,178887,FEM,6.93,3.12,1.95,20180913_111944_024880.txt
188512,192992,FEM,42.3,20.98,13.93,20180913_111944_024880.txt
204068,205011,MAL,8.16,3.46,2.43,20180913_111944_024880.txt
206218,206512,FEM,6.35,2.77,1.77,20180913_111944_024880.txt
212686,215256,FEM,25.89,12.59,8.25,20180913_111944_024880.txt
213992,214095,MAL,6.08,2.7,1.65,20180913_111944_024880.txt
220011,221661,FEM,16.35,7.86,5.23,20180913_111944_024880.txt
224492,230012,FEM,53.51,26.49,17.57,20180913_111944_024880.txt
226557,228791,MAL,22.68,11.12,7.43,20180913_111944_024880.txt
231405,232011,FEM,5.46,2.21,1.53,20180913_111944_024880.txt
