segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
118133,118513,FEM,5.63,2.4,1.55,20220823_141305_024879_2.txt
1260004,1260146,MAL,5.22,2.22,1.37,20220823_141305_024879_2.txt
1362201,1362512,FEM,7.27,3.32,2.08,20220823_141305_024879_2.txt
3238083,3238274,FEM,6.18,2.75,1.7,20220823_141305_024879_2.txt
3520992,3521924,FEM,13.19,6.21,4.05,20220823_141305_024879_2.txt
3526512,3527511,MAL,10.47,4.85,3.26,20220823_141305_024879_2.txt
3558511,3559512,FEM,9.29,4.27,2.82,20220823_141305_024879_2.txt
3570995,3572608,MAL,14.36,6.5,4.56,20220823_141305_024879_2.txt
3572787,3573028,MAL,7.79,3.51,2.24,20220823_141305_024879_2.txt
3636142,3637492,FEM,13.17,6.01,4.17,20220823_141305_024879_2.txt
3725612,3725815,MAL,9.56,4.55,2.83,20220823_141305_024879_2.txt
3746993,3748014,FEM,12.65,5.9,3.94,20220823_141305_024879_2.txt
3820444,3820937,FEM,8.38,3.86,2.48,20220823_141305_024879_2.txt
3825611,3826510,FEM,10.65,4.92,3.26,20220823_141305_024879_2.txt
3826097,3826372,MAL,7.68,3.53,2.21,20220823_141305_024879_2.txt
3828163,3828723,FEM,8.46,3.86,2.47,20220823_141305_024879_2.txt
3858589,3860012,FEM,10.33,4.76,3.24,20220823_141305_024879_2.txt
3861167,3861992,FEM,7.48,3.32,2.19,20220823_141305_024879_2.txt
3871493,3872517,FEM,10.15,4.57,3.06,20220823_141305_024879_2.txt
3874510,3874993,FEM,6.01,2.55,1.69,20220823_141305_024879_2.txt
3875992,3877404,FEM,12.98,5.97,4.01,20220823_141305_024879_2.txt
3896713,3906281,MAL,65.8,31.2,22.61,20220823_141305_024879_2.txt
3931985,3936335,MAL,37.69,18.05,12.32,20220823_141305_024879_2.txt
3999993,4000577,FEM,8.87,4.05,2.66,20220823_141305_024879_2.txt
4001989,4002696,FEM,10.9,5.16,3.3,20220823_141305_024879_2.txt
4053071,4056492,FEM,24.53,11.97,8.3,20220823_141305_024879_2.txt
4054713,4055270,MAL,4.51,1.7,1.2,20220823_141305_024879_2.txt
4056001,4056160,MAL,3.99,1.51,0.96,20220823_141305_024879_2.txt
4056320,4059204,MAL,20.33,9.59,6.76,20220823_141305_024879_2.txt
4060493,4064511,FEM,31.12,15.39,10.6,20220823_141305_024879_2.txt
4067493,4069511,FEM,19.18,9.3,6.28,20220823_141305_024879_2.txt
4172669,4173366,FEM,8.64,4.06,2.6,20220823_141305_024879_2.txt
4172762,4172983,MAL,5.09,2.14,1.34,20220823_141305_024879_2.txt
4173491,4176994,FEM,36.67,18.6,11.94,20220823_141305_024879_2.txt
4177565,4178468,MAL,13.81,6.81,4.31,20220823_141305_024879_2.txt
4181200,4181369,MAL,8.4,3.99,2.43,20220823_141305_024879_2.txt
4184587,4184992,FEM,10.72,5.17,3.19,20220823_141305_024879_2.txt
4186510,4189011,MAL,25.22,12.99,8.33,20220823_141305_024879_2.txt
4186991,4187494,FEM,7.62,3.53,2.23,20220823_141305_024879_2.txt
4194821,4196964,MAL,23.44,11.76,7.46,20220823_141305_024879_2.txt
4194992,4196912,FEM,21.34,10.61,6.72,20220823_141305_024879_2.txt
4197410,4198949,FEM,18.62,9.43,6.02,20220823_141305_024879_2.txt
4202511,4204921,FEM,18.95,8.78,6.06,20220823_141305_024879_2.txt
4206472,4208011,FEM,14.09,6.77,4.51,20220823_141305_024879_2.txt
4207334,4207488,MAL,8.35,3.95,2.41,20220823_141305_024879_2.txt
4212992,4214511,FEM,16.01,7.86,5.09,20220823_141305_024879_2.txt
4218622,4220829,MAL,18.5,8.53,5.83,20220823_141305_024879_2.txt
4218625,4220010,FEM,13.41,6.14,4.1,20220823_141305_024879_2.txt
4229511,4231985,FEM,24.05,11.99,7.88,20220823_141305_024879_2.txt
4229639,4230542,MAL,11.29,5.37,3.47,20220823_141305_024879_2.txt
4231011,4231171,MAL,9.14,4.38,2.68,20220823_141305_024879_2.txt
4238047,4239117,FEM,10.81,4.95,3.34,20220823_141305_024879_2.txt
4241747,4245492,MAL,33.92,17.42,11.49,20220823_141305_024879_2.txt
4256707,4258820,FEM,20.25,9.85,6.55,20220823_141305_024879_2.txt
4257735,4258400,MAL,9.73,4.53,2.91,20220823_141305_024879_2.txt
4271712,4272471,FEM,11.46,5.5,3.5,20220823_141305_024879_2.txt
4272011,4273012,MAL,12.93,6.2,4.03,20220823_141305_024879_2.txt
4441738,4441993,FEM,6.05,2.61,1.67,20220823_141305_024879_2.txt
4455216,4457476,FEM,19.7,9.49,6.5,20220823_141305_024879_2.txt
4460083,4460493,MAL,9.58,4.56,2.87,20220823_141305_024879_2.txt
4460123,4460823,FEM,11.02,5.27,3.39,20220823_141305_024879_2.txt
4613085,4613492,FEM,4.75,1.75,1.26,20220823_141305_024879_2.txt
5016737,5016924,FEM,4.55,1.83,1.16,20220823_141305_024879_2.txt
5017263,5017395,FEM,6.09,2.7,1.66,20220823_141305_024879_2.txt
