segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
15755,17281,FEM,15.4,7.42,4.89,20220719_095447_043305_2.txt
18492,19803,FEM,16.77,8.36,5.36,20220719_095447_043305_2.txt
20456,38246,FEM,141.15,72.44,49.42,20220719_095447_043305_2.txt
38510,41240,FEM,28.33,14.1,9.24,20220719_095447_043305_2.txt
43330,50055,FEM,61.66,31.81,20.97,20220719_095447_043305_2.txt
50993,54032,FEM,33.27,16.92,10.89,20220719_095447_043305_2.txt
53436,55561,MAL,24.97,12.46,8.02,20220719_095447_043305_2.txt
54149,56279,FEM,26.19,12.97,8.32,20220719_095447_043305_2.txt
57316,57437,FEM,10.17,4.98,3.02,20220719_095447_043305_2.txt
58595,58857,MAL,9.92,4.81,2.96,20220719_095447_043305_2.txt
59010,60034,FEM,16.55,8.1,5.08,20220719_095447_043305_2.txt
67333,72510,FEM,50.65,25.87,16.93,20220719_095447_043305_2.txt
71592,72113,MAL,11.1,5.33,3.39,20220719_095447_043305_2.txt
74127,76329,FEM,27.52,13.8,8.78,20220719_095447_043305_2.txt
78511,80814,FEM,20.87,10.0,6.84,20220719_095447_043305_2.txt
81992,82583,FEM,11.52,5.56,3.54,20220719_095447_043305_2.txt
83008,86798,FEM,34.81,17.35,11.63,20220719_095447_043305_2.txt
88477,96017,FEM,71.63,36.59,24.06,20220719_095447_043305_2.txt
96992,99878,FEM,31.75,15.8,10.25,20220719_095447_043305_2.txt
97492,97835,MAL,9.71,4.68,2.9,20220719_095447_043305_2.txt
98992,99625,MAL,12.75,6.16,3.86,20220719_095447_043305_2.txt
105356,106151,FEM,12.98,6.42,4.06,20220719_095447_043305_2.txt
111993,114845,FEM,30.67,15.52,10.04,20220719_095447_043305_2.txt
117865,121491,FEM,36.7,18.27,12.02,20220719_095447_043305_2.txt
122011,124554,FEM,28.29,14.06,9.14,20220719_095447_043305_2.txt
131458,133529,FEM,20.57,9.94,6.7,20220719_095447_043305_2.txt
137012,137412,FEM,11.99,5.9,3.67,20220719_095447_043305_2.txt
141301,148881,FEM,82.72,42.06,27.02,20220719_095447_043305_2.txt
141904,142140,MAL,8.48,4.01,2.47,20220719_095447_043305_2.txt
142992,143512,MAL,10.7,5.08,3.21,20220719_095447_043305_2.txt
147511,149020,MAL,19.65,9.74,6.2,20220719_095447_043305_2.txt
153011,154310,FEM,16.0,7.98,5.16,20220719_095447_043305_2.txt
157256,161011,FEM,35.83,18.51,12.12,20220719_095447_043305_2.txt
158492,158767,MAL,10.11,4.92,3.02,20220719_095447_043305_2.txt
159013,159723,MAL,12.0,5.93,3.72,20220719_095447_043305_2.txt
162263,176426,FEM,125.02,63.44,42.48,20220719_095447_043305_2.txt
178011,180510,MAL,24.81,12.48,8.24,20220719_095447_043305_2.txt
180404,189083,FEM,70.42,35.71,24.27,20220719_095447_043305_2.txt
184366,186529,MAL,21.96,10.83,7.13,20220719_095447_043305_2.txt
187643,188480,MAL,10.14,4.67,3.08,20220719_095447_043305_2.txt
189729,191337,FEM,14.37,6.87,4.61,20220719_095447_043305_2.txt
191012,195988,MAL,35.36,16.89,12.12,20220719_095447_043305_2.txt
197189,199651,FEM,26.56,12.94,8.45,20220719_095447_043305_2.txt
197552,197707,MAL,9.34,4.51,2.74,20220719_095447_043305_2.txt
202328,203099,FEM,11.23,5.31,3.43,20220719_095447_043305_2.txt
204746,205510,FEM,12.18,5.98,3.79,20220719_095447_043305_2.txt
216024,218052,MAL,22.65,11.29,7.23,20220719_095447_043305_2.txt
216157,221010,FEM,52.42,26.68,17.1,20220719_095447_043305_2.txt
220366,221637,MAL,17.44,8.53,5.37,20220719_095447_043305_2.txt
221184,221511,FEM,10.23,4.97,3.07,20220719_095447_043305_2.txt
226010,228992,MAL,27.64,13.8,9.16,20220719_095447_043305_2.txt
227988,228698,FEM,9.09,4.15,2.7,20220719_095447_043305_2.txt
229925,231614,FEM,16.08,7.64,5.14,20220719_095447_043305_2.txt
230450,230919,MAL,8.5,3.91,2.46,20220719_095447_043305_2.txt
231851,232511,FEM,9.44,4.24,2.81,20220719_095447_043305_2.txt
232991,235011,MAL,17.12,8.06,5.6,20220719_095447_043305_2.txt
