segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
35971,37993,MAL,21.02,10.06,6.85,20181218_132113_024879.txt
65875,66061,MAL,14.14,7.15,4.35,20181218_132113_024879.txt
72993,74011,MAL,15.99,8.0,5.05,20181218_132113_024879.txt
88317,89011,MAL,14.59,7.28,4.53,20181218_132113_024879.txt
149337,150741,MAL,16.36,8.06,5.24,20181218_132113_024879.txt
154442,155392,MAL,13.55,6.62,4.28,20181218_132113_024879.txt
163011,169511,MAL,62.34,31.33,20.73,20181218_132113_024879.txt
170993,172853,MAL,20.99,10.4,6.81,20181218_132113_024879.txt
204272,204395,MAL,6.29,2.73,1.72,20181218_132113_024879.txt
242011,242131,FEM,12.42,6.22,3.76,20181218_132113_024879.txt
258203,259511,MAL,14.75,6.97,4.69,20181218_132113_024879.txt
258616,259004,FEM,8.94,4.17,2.65,20181218_132113_024879.txt
291011,293490,MAL,21.6,10.2,7.06,20181218_132113_024879.txt
295169,295404,FEM,12.22,5.99,3.72,20181218_132113_024879.txt
330679,334511,MAL,31.79,15.65,10.79,20181218_132113_024879.txt
360011,363180,MAL,28.84,14.28,9.64,20181218_132113_024879.txt
363575,365988,MAL,21.72,10.4,7.14,20181218_132113_024879.txt
402994,405512,MAL,21.93,10.52,7.18,20181218_132113_024879.txt
403491,403624,FEM,12.4,6.18,3.76,20181218_132113_024879.txt
404786,406011,FEM,12.42,5.88,3.9,20181218_132113_024879.txt
412511,414057,MAL,11.36,4.86,3.55,20181218_132113_024879.txt
421492,426229,MAL,31.36,14.86,10.8,20181218_132113_024879.txt
425210,425460,FEM,5.28,2.2,1.41,20181218_132113_024879.txt
455011,458339,MAL,22.28,10.11,7.43,20181218_132113_024879.txt
455993,456493,FEM,3.31,0.9,0.79,20181218_132113_024879.txt
456857,457011,FEM,7.8,3.64,2.23,20181218_132113_024879.txt
457988,458428,FEM,7.52,3.41,2.19,20181218_132113_024879.txt
462269,462414,MAL,7.92,3.7,2.27,20181218_132113_024879.txt
462802,462927,MAL,11.17,5.51,3.35,20181218_132113_024879.txt
470416,473533,MAL,24.63,11.27,7.86,20181218_132113_024879.txt
475818,477492,MAL,11.41,4.8,3.59,20181218_132113_024879.txt
485227,488700,MAL,23.9,10.46,7.89,20181218_132113_024879.txt
488815,488984,MAL,12.44,6.15,3.78,20181218_132113_024879.txt
490111,490224,MAL,7.61,3.54,2.16,20181218_132113_024879.txt
490469,490702,MAL,6.0,2.58,1.65,20181218_132113_024879.txt
492492,494004,FEM,16.95,8.02,5.4,20181218_132113_024879.txt
500189,502511,FEM,14.55,6.33,4.79,20181218_132113_024879.txt
