segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
43846,44953,FEM,13.28,6.23,4.11,20181211_160917_024880.txt
251414,252371,FEM,13.57,6.46,4.29,20181211_160917_024880.txt
322670,322992,FEM,10.11,4.88,3.03,20181211_160917_024880.txt
329768,330148,MAL,10.01,4.72,3.01,20181211_160917_024880.txt
342510,343522,MAL,10.58,4.63,3.3,20181211_160917_024880.txt
372011,372794,FEM,13.05,6.32,4.09,20181211_160917_024880.txt
446555,448190,FEM,16.53,7.85,5.34,20181211_160917_024880.txt
488314,489274,MAL,11.36,5.1,3.5,20181211_160917_024880.txt
489996,490470,FEM,10.45,4.93,3.17,20181211_160917_024880.txt
537449,538357,FEM,14.88,7.34,4.66,20181211_160917_024880.txt
539592,540196,FEM,11.96,5.73,3.64,20181211_160917_024880.txt
541674,543100,FEM,16.67,8.07,5.35,20181211_160917_024880.txt
635302,636659,FEM,15.1,6.97,4.76,20181211_160917_024880.txt
637511,638323,FEM,13.94,6.77,4.33,20181211_160917_024880.txt
644011,645120,FEM,15.35,7.5,4.85,20181211_160917_024880.txt
668940,670246,FEM,15.0,7.06,4.77,20181211_160917_024880.txt
715341,715491,FEM,11.28,5.55,3.39,20181211_160917_024880.txt
735566,736108,FEM,8.91,4.13,2.67,20181211_160917_024880.txt
737993,738493,FEM,11.44,5.55,3.5,20181211_160917_024880.txt
739992,740436,FEM,12.68,6.27,3.91,20181211_160917_024880.txt
749414,751992,FEM,23.17,11.11,7.71,20181211_160917_024880.txt
753492,758992,FEM,39.42,18.81,13.61,20181211_160917_024880.txt
756299,756454,MAL,10.95,5.4,3.28,20181211_160917_024880.txt
765604,766024,FEM,10.46,5.03,3.16,20181211_160917_024880.txt
766294,766512,FEM,9.48,4.56,2.8,20181211_160917_024880.txt
1002491,1003239,FEM,12.18,5.73,3.69,20181211_160917_024880.txt
1009103,1009940,FEM,12.52,6.04,3.87,20181211_160917_024880.txt
1013011,1015002,FEM,21.49,10.56,6.95,20181211_160917_024880.txt
1017065,1018477,FEM,15.71,7.48,4.92,20181211_160917_024880.txt
1019341,1019920,FEM,9.99,4.79,3.03,20181211_160917_024880.txt
1019491,1021008,MAL,16.48,8.1,5.3,20181211_160917_024880.txt
1020561,1021012,FEM,10.26,4.91,3.1,20181211_160917_024880.txt
1025011,1026599,FEM,17.02,8.09,5.39,20181211_160917_024880.txt
1027704,1028450,FEM,10.79,5.1,3.33,20181211_160917_024880.txt
1027991,1028242,MAL,8.45,3.99,2.47,20181211_160917_024880.txt
1029417,1029915,FEM,10.17,4.88,3.08,20181211_160917_024880.txt
1030914,1031559,FEM,11.04,5.32,3.39,20181211_160917_024880.txt
1042742,1044188,FEM,16.57,7.99,5.27,20181211_160917_024880.txt
1045111,1046238,FEM,15.09,7.36,4.72,20181211_160917_024880.txt
1120650,1122015,FEM,15.52,7.42,4.95,20181211_160917_024880.txt
1122944,1123413,FEM,10.26,4.93,3.1,20181211_160917_024880.txt
1126548,1128011,FEM,19.7,9.59,6.1,20181211_160917_024880.txt
1126656,1128772,MAL,23.5,11.39,7.48,20181211_160917_024880.txt
1130822,1132405,FEM,17.48,8.48,5.59,20181211_160917_024880.txt
1141271,1142088,FEM,12.04,5.8,3.7,20181211_160917_024880.txt
1141493,1142252,MAL,11.56,5.52,3.53,20181211_160917_024880.txt
1145492,1146012,FEM,10.81,5.22,3.3,20181211_160917_024880.txt
1148479,1149809,FEM,15.99,7.87,5.05,20181211_160917_024880.txt
1153011,1154828,FEM,17.52,8.41,5.65,20181211_160917_024880.txt
1164011,1164853,FEM,12.23,5.86,3.77,20181211_160917_024880.txt
1195960,1197015,FEM,14.18,6.88,4.35,20181211_160917_024880.txt
1196011,1197088,MAL,14.34,6.96,4.41,20181211_160917_024880.txt
1385011,1388011,FEM,25.01,12.33,8.34,20181211_160917_024880.txt
1387014,1387318,MAL,7.44,3.38,2.14,20181211_160917_024880.txt
1599121,1601085,FEM,21.78,10.93,6.98,20181211_160917_024880.txt
1600167,1601176,MAL,13.88,6.74,4.25,20181211_160917_024880.txt
1602475,1603764,FEM,14.6,7.23,4.63,20181211_160917_024880.txt
1606993,1608228,FEM,14.72,7.1,4.56,20181211_160917_024880.txt
1606993,1609764,MAL,30.59,15.39,9.84,20181211_160917_024880.txt
1609244,1609511,FEM,8.33,3.93,2.43,20181211_160917_024880.txt
1650441,1654871,FEM,39.88,20.67,13.53,20181211_160917_024880.txt
1654140,1654893,MAL,11.56,5.52,3.48,20181211_160917_024880.txt
1663210,1663355,MAL,8.07,3.8,2.32,20181211_160917_024880.txt
1663492,1664012,MAL,8.07,3.75,2.38,20181211_160917_024880.txt
1663511,1663931,FEM,7.34,3.35,2.12,20181211_160917_024880.txt
1724023,1724511,MAL,10.24,4.94,3.1,20181211_160917_024880.txt
1724645,1725011,MAL,8.64,4.04,2.55,20181211_160917_024880.txt
1727511,1729492,FEM,20.3,9.9,6.55,20181211_160917_024880.txt
1729424,1730011,MAL,11.39,5.53,3.5,20181211_160917_024880.txt
1806055,1806654,MAL,14.05,6.92,4.39,20181211_160917_024880.txt
1852119,1853359,FEM,13.99,6.69,4.42,20181211_160917_024880.txt
1853807,1855945,FEM,19.44,9.43,6.39,20181211_160917_024880.txt
1856869,1856984,FEM,9.84,4.78,2.9,20181211_160917_024880.txt
1857386,1857492,FEM,10.73,5.29,3.2,20181211_160917_024880.txt
1860992,1864136,FEM,28.97,14.08,9.47,20181211_160917_024880.txt
1861203,1861706,MAL,8.95,4.18,2.67,20181211_160917_024880.txt
1908800,1909659,MAL,14.15,6.94,4.41,20181211_160917_024880.txt
1924012,1925099,FEM,15.84,7.74,4.96,20181211_160917_024880.txt
