segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
511,1010,FEM,11.0,5.36,3.36,20200921_145245_024878.txt
61442,62301,MAL,16.07,7.9,5.0,20200921_145245_024878.txt
63585,64842,FEM,16.39,8.01,5.23,20200921_145245_024878.txt
66140,68710,MAL,25.98,13.25,8.64,20200921_145245_024878.txt
70991,72652,FEM,19.61,9.67,6.31,20200921_145245_024878.txt
74336,75524,FEM,14.07,6.63,4.44,20200921_145245_024878.txt
80485,81762,FEM,16.31,7.83,5.2,20200921_145245_024878.txt
87492,88822,FEM,14.01,6.75,4.39,20200921_145245_024878.txt
96979,98535,FEM,12.06,5.44,3.83,20200921_145245_024878.txt
98820,98992,FEM,8.96,4.28,2.62,20200921_145245_024878.txt
100712,102992,FEM,22.93,10.87,7.32,20200921_145245_024878.txt
109072,110402,MAL,14.86,7.01,4.68,20200921_145245_024878.txt
109144,111010,FEM,18.03,8.35,5.72,20200921_145245_024878.txt
111299,112011,FEM,7.63,3.24,2.22,20200921_145245_024878.txt
111598,113490,MAL,15.12,6.91,4.86,20200921_145245_024878.txt
113010,114738,FEM,11.52,4.95,3.68,20200921_145245_024878.txt
115774,116329,MAL,6.84,3.07,1.98,20200921_145245_024878.txt
116453,116569,FEM,7.63,3.56,2.17,20200921_145245_024878.txt
119197,120012,FEM,10.73,5.14,3.32,20200921_145245_024878.txt
122492,124510,FEM,15.96,7.31,5.11,20200921_145245_024878.txt
122718,122834,MAL,5.18,2.2,1.35,20200921_145245_024878.txt
126821,128026,FEM,13.8,6.44,4.25,20200921_145245_024878.txt
129048,132732,FEM,30.91,14.52,10.16,20200921_145245_024878.txt
134597,135878,MAL,15.95,7.69,5.03,20200921_145245_024878.txt
134995,135511,FEM,11.72,5.62,3.49,20200921_145245_024878.txt
139492,142354,FEM,23.4,10.85,7.62,20200921_145245_024878.txt
143485,145137,FEM,14.29,6.67,4.54,20200921_145245_024878.txt
145719,151046,FEM,44.59,22.61,15.25,20200921_145245_024878.txt
150483,150763,MAL,8.74,4.15,2.57,20200921_145245_024878.txt
153993,157235,FEM,28.73,13.55,9.41,20200921_145245_024878.txt
160297,161473,MAL,14.84,7.07,4.59,20200921_145245_024878.txt
160626,160992,FEM,8.69,4.11,2.56,20200921_145245_024878.txt
169342,171953,MAL,21.68,10.15,7.11,20200921_145245_024878.txt
169528,170384,FEM,11.26,5.24,3.4,20200921_145245_024878.txt
170654,171012,FEM,9.51,4.49,2.83,20200921_145245_024878.txt
173686,175230,FEM,15.6,7.27,4.96,20200921_145245_024878.txt
177491,178991,FEM,14.0,6.19,4.37,20200921_145245_024878.txt
180428,183511,FEM,30.01,14.67,9.75,20200921_145245_024878.txt
190202,191522,FEM,16.44,7.88,5.2,20200921_145245_024878.txt
193992,194512,FEM,9.26,4.37,2.78,20200921_145245_024878.txt
204491,206158,FEM,15.55,7.39,4.96,20200921_145245_024878.txt
208956,210389,FEM,14.79,7.04,4.67,20200921_145245_024878.txt
211116,211649,FEM,6.32,2.64,1.75,20200921_145245_024878.txt
211977,212338,FEM,7.87,3.56,2.29,20200921_145245_024878.txt
216888,218511,FEM,16.76,8.17,5.41,20200921_145245_024878.txt
222991,226028,FEM,27.98,14.05,9.33,20200921_145245_024878.txt
227011,228570,FEM,14.75,7.01,4.73,20200921_145245_024878.txt
232511,235354,FEM,21.63,9.7,7.03,20200921_145245_024878.txt
242187,243329,FEM,12.69,5.9,3.97,20200921_145245_024878.txt
247992,248162,FEM,8.5,4.03,2.47,20200921_145245_024878.txt
250022,250579,MAL,8.16,3.68,2.42,20200921_145245_024878.txt
254104,256061,FEM,18.03,8.9,5.89,20200921_145245_024878.txt
255511,255874,MAL,7.9,3.69,2.3,20200921_145245_024878.txt
258452,259011,FEM,9.63,4.52,2.91,20200921_145245_024878.txt
261132,262595,FEM,16.94,7.97,5.23,20200921_145245_024878.txt
266929,268011,FEM,13.28,6.44,4.11,20200921_145245_024878.txt
