segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
11239,11492,MAL,13.12,6.54,4.02,20180530_181958_022870.txt
30723,32529,FEM,15.8,7.07,5.02,20180530_181958_022870.txt
37511,43814,FEM,50.29,24.58,16.95,20180530_181958_022870.txt
61493,63493,FEM,20.92,9.94,6.6,20180530_181958_022870.txt
62513,62688,MAL,7.66,3.55,2.19,20180530_181958_022870.txt
62961,64011,MAL,12.83,6.03,4.01,20180530_181958_022870.txt
66121,69010,FEM,18.7,8.4,6.27,20180530_181958_022870.txt
74186,76992,FEM,24.04,10.92,7.67,20180530_181958_022870.txt
79491,81511,FEM,19.54,9.07,6.14,20180530_181958_022870.txt
79566,79718,MAL,7.25,3.32,2.05,20180530_181958_022870.txt
84940,86992,FEM,19.14,9.04,6.12,20180530_181958_022870.txt
87770,89512,FEM,14.47,6.8,4.62,20180530_181958_022870.txt
92624,92992,FEM,7.18,3.15,2.01,20180530_181958_022870.txt
95011,95429,FEM,5.06,2.05,1.36,20180530_181958_022870.txt
98420,99937,FEM,16.0,7.69,5.04,20180530_181958_022870.txt
121846,123512,FEM,8.03,2.79,2.46,20180530_181958_022870.txt
181992,185610,FEM,27.25,12.98,9.19,20180530_181958_022870.txt
186992,188617,FEM,16.79,7.85,5.37,20180530_181958_022870.txt
233140,233398,FEM,7.27,3.33,2.07,20180530_181958_022870.txt
275928,277349,FEM,11.96,5.45,3.78,20180530_181958_022870.txt
337974,339010,FEM,13.28,6.35,4.15,20180530_181958_022870.txt
365715,365960,FEM,8.45,3.99,2.46,20180530_181958_022870.txt
367011,367193,FEM,8.41,3.98,2.44,20180530_181958_022870.txt
391071,392294,FEM,12.05,5.39,3.83,20180530_181958_022870.txt
453992,455011,FEM,15.1,7.3,4.76,20180530_181958_022870.txt
533010,533354,FEM,11.45,5.59,3.48,20180530_181958_022870.txt
544286,544900,FEM,13.63,6.77,4.25,20180530_181958_022870.txt
546492,548512,FEM,19.64,9.47,6.44,20180530_181958_022870.txt
551335,553011,FEM,13.38,5.87,4.24,20180530_181958_022870.txt
568574,569455,MAL,8.09,3.32,2.45,20180530_181958_022870.txt
570896,571510,FEM,9.66,4.48,2.88,20180530_181958_022870.txt
573112,582439,FEM,65.41,32.04,22.76,20180530_181958_022870.txt
586492,586671,FEM,9.76,4.71,2.89,20180530_181958_022870.txt
593327,593489,MAL,12.97,6.52,3.95,20180530_181958_022870.txt
612011,616493,FEM,25.93,11.3,8.89,20180530_181958_022870.txt
642524,642850,FEM,10.58,5.14,3.19,20180530_181958_022870.txt
679342,679534,MAL,6.74,3.0,1.88,20180530_181958_022870.txt
683306,684548,FEM,10.44,4.54,3.24,20180530_181958_022870.txt
687131,690992,FEM,33.5,16.56,11.1,20180530_181958_022870.txt
691041,694396,MAL,34.17,16.86,11.08,20180530_181958_022870.txt
694011,699492,FEM,50.37,24.94,16.63,20180530_181958_022870.txt
698564,698939,MAL,11.0,5.36,3.34,20180530_181958_022870.txt
699452,699990,MAL,9.41,4.43,2.83,20180530_181958_022870.txt
700387,702010,MAL,19.56,9.56,6.24,20180530_181958_022870.txt
710513,710992,FEM,6.65,2.79,1.9,20180530_181958_022870.txt
711992,713992,FEM,18.83,9.0,6.06,20180530_181958_022870.txt
713391,713897,MAL,8.5,3.93,2.53,20180530_181958_022870.txt
715011,715782,FEM,8.07,3.6,2.37,20180530_181958_022870.txt
716050,716615,FEM,11.16,5.39,3.42,20180530_181958_022870.txt
719493,721012,FEM,12.66,5.84,3.98,20180530_181958_022870.txt
724700,727020,FEM,16.39,7.39,5.35,20180530_181958_022870.txt
727299,727819,FEM,10.64,5.13,3.24,20180530_181958_022870.txt
728381,729675,MAL,13.0,5.9,4.16,20180530_181958_022870.txt
733992,740950,FEM,55.73,28.21,19.29,20180530_181958_022870.txt
744839,745511,FEM,7.45,3.19,2.2,20180530_181958_022870.txt
753351,757605,FEM,27.25,12.46,9.3,20180530_181958_022870.txt
758012,758223,FEM,7.91,3.67,2.28,20180530_181958_022870.txt
759491,759992,FEM,9.71,4.59,2.93,20180530_181958_022870.txt
760708,761761,FEM,9.97,4.35,3.11,20180530_181958_022870.txt
761862,762011,FEM,10.71,5.25,3.2,20180530_181958_022870.txt
763673,763788,MAL,12.21,6.05,3.69,20180530_181958_022870.txt
769510,771520,FEM,15.44,7.15,5.04,20180530_181958_022870.txt
776993,780792,MAL,27.38,12.5,9.21,20180530_181958_022870.txt
781993,782511,FEM,10.21,4.78,3.1,20180530_181958_022870.txt
784814,784932,MAL,12.11,6.03,3.66,20180530_181958_022870.txt
785445,786991,MAL,17.81,8.58,5.69,20180530_181958_022870.txt
787011,798491,FEM,82.48,40.33,28.65,20180530_181958_022870.txt
793830,793960,MAL,9.92,4.82,2.93,20180530_181958_022870.txt
798722,802689,FEM,34.04,16.51,11.25,20180530_181958_022870.txt
803491,803699,FEM,4.44,1.77,1.12,20180530_181958_022870.txt
805003,807799,FEM,22.5,10.6,7.26,20180530_181958_022870.txt
809511,812012,FEM,23.35,11.27,7.49,20180530_181958_022870.txt
814015,814766,FEM,7.66,3.44,2.28,20180530_181958_022870.txt
816134,817386,FEM,10.11,4.6,3.13,20180530_181958_022870.txt
830491,834094,FEM,30.22,14.8,9.97,20180530_181958_022870.txt
834838,835356,FEM,11.49,5.54,3.52,20180530_181958_022870.txt
838240,841245,FEM,25.28,12.12,8.27,20180530_181958_022870.txt
841642,841765,FEM,12.75,6.4,3.87,20180530_181958_022870.txt
