segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
4570,4992,FEM,9.84,4.61,2.96,20180607_101857_024880.txt
14649,15511,FEM,9.73,4.5,2.94,20180607_101857_024880.txt
22916,25012,FEM,18.62,8.93,6.11,20180607_101857_024880.txt
26511,27512,FEM,11.85,5.68,3.67,20180607_101857_024880.txt
34072,40010,FEM,44.17,21.67,15.22,20180607_101857_024880.txt
47993,51274,FEM,25.93,12.7,8.75,20180607_101857_024880.txt
51511,53511,FEM,20.27,9.97,6.65,20180607_101857_024880.txt
62512,62701,FEM,2.21,0.47,0.37,20180607_101857_024880.txt
62993,64512,FEM,13.0,5.66,4.14,20180607_101857_024880.txt
79623,81012,FEM,12.77,6.0,4.04,20180607_101857_024880.txt
85489,85612,FEM,4.88,2.0,1.25,20180607_101857_024880.txt
91937,93795,FEM,15.09,6.92,4.84,20180607_101857_024880.txt
94303,96166,FEM,18.39,8.7,5.79,20180607_101857_024880.txt
111512,113512,FEM,17.08,8.29,5.58,20180607_101857_024880.txt
130992,132992,FEM,18.62,8.87,5.99,20180607_101857_024880.txt
135191,139369,FEM,30.86,14.76,10.43,20180607_101857_024880.txt
140191,143014,FEM,22.85,10.64,7.43,20180607_101857_024880.txt
153596,155096,FEM,12.55,6.02,4.04,20180607_101857_024880.txt
172395,173131,MAL,12.51,6.04,3.9,20180607_101857_024880.txt
173966,175011,FEM,11.15,5.3,3.5,20180607_101857_024880.txt
174180,174457,MAL,5.97,2.62,1.64,20180607_101857_024880.txt
176484,185850,FEM,81.89,40.65,27.41,20180607_101857_024880.txt
186011,194000,FEM,61.28,29.96,20.95,20180607_101857_024880.txt
205538,205992,FEM,11.1,5.39,3.38,20180607_101857_024880.txt
207993,210491,MAL,23.38,11.62,7.77,20180607_101857_024880.txt
211511,214029,FEM,21.6,10.34,7.17,20180607_101857_024880.txt
223406,225492,MAL,22.06,10.79,7.15,20180607_101857_024880.txt
225322,228493,FEM,29.47,14.37,9.75,20180607_101857_024880.txt
237011,239991,MAL,25.61,12.35,8.59,20180607_101857_024880.txt
239993,242011,FEM,21.7,10.84,7.12,20180607_101857_024880.txt
241512,241696,MAL,10.91,5.38,3.27,20180607_101857_024880.txt
241993,245493,MAL,31.72,15.35,10.5,20180607_101857_024880.txt
244595,246011,FEM,15.53,7.15,4.97,20180607_101857_024880.txt
248010,249510,FEM,20.8,10.42,6.74,20180607_101857_024880.txt
250012,253507,MAL,36.38,18.3,12.0,20180607_101857_024880.txt
260511,263511,MAL,23.6,11.09,7.87,20180607_101857_024880.txt
263491,266510,FEM,26.08,12.8,8.75,20180607_101857_024880.txt
268010,268233,FEM,10.06,4.89,3.0,20180607_101857_024880.txt
268491,270010,FEM,18.17,9.16,5.87,20180607_101857_024880.txt
272261,272492,FEM,9.34,4.43,2.76,20180607_101857_024880.txt
273174,275582,FEM,22.42,10.81,7.43,20180607_101857_024880.txt
275511,278010,MAL,23.2,11.4,7.7,20180607_101857_024880.txt
281085,283377,FEM,23.61,11.46,7.75,20180607_101857_024880.txt
283492,287993,MAL,41.56,20.11,13.63,20180607_101857_024880.txt
288011,294992,FEM,54.8,27.49,18.99,20180607_101857_024880.txt
295103,298878,FEM,32.46,16.13,10.95,20180607_101857_024880.txt
298445,298739,MAL,7.98,3.64,2.31,20180607_101857_024880.txt
301992,303639,FEM,18.18,8.69,5.89,20180607_101857_024880.txt
304577,307010,FEM,21.97,10.7,7.29,20180607_101857_024880.txt
308492,309864,FEM,17.94,8.86,5.76,20180607_101857_024880.txt
