segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
511,1731,MAL,14.9,7.3,4.78,20180419_111712_022875.txt
3166,6327,FEM,26.35,12.86,8.76,20180419_111712_022875.txt
5511,5742,MAL,8.89,4.22,2.61,20180419_111712_022875.txt
8287,10511,MAL,20.45,9.85,6.69,20180419_111712_022875.txt
9739,13011,FEM,29.15,13.73,9.34,20180419_111712_022875.txt
12012,14513,MAL,18.6,8.53,6.12,20180419_111712_022875.txt
30513,33264,MAL,19.85,9.23,6.63,20180419_111712_022875.txt
30780,31404,FEM,9.59,4.43,2.85,20180419_111712_022875.txt
40011,40391,FEM,9.78,4.7,2.93,20180419_111712_022875.txt
51349,52670,FEM,15.04,7.26,4.79,20180419_111712_022875.txt
53151,55991,FEM,27.92,13.86,9.23,20180419_111712_022875.txt
55991,62366,MAL,60.12,30.67,20.24,20180419_111712_022875.txt
63977,64466,MAL,13.15,6.53,4.07,20180419_111712_022875.txt
67723,71017,FEM,35.5,17.61,11.41,20180419_111712_022875.txt
69135,71300,MAL,23.0,11.23,7.37,20180419_111712_022875.txt
71823,71990,MAL,7.98,3.74,2.3,20180419_111712_022875.txt
72600,80492,MAL,68.36,34.72,23.39,20180419_111712_022875.txt
80141,82056,FEM,19.01,9.29,6.21,20180419_111712_022875.txt
82963,87006,MAL,33.64,16.79,11.5,20180419_111712_022875.txt
88440,89238,MAL,14.81,7.27,4.57,20180419_111712_022875.txt
90180,92102,FEM,18.54,8.97,6.06,20180419_111712_022875.txt
95511,96512,FEM,15.59,7.77,4.92,20180419_111712_022875.txt
97568,101993,MAL,40.98,20.44,13.69,20180419_111712_022875.txt
104390,104510,FEM,12.31,6.16,3.73,20180419_111712_022875.txt
105190,105413,MAL,11.37,5.56,3.43,20180419_111712_022875.txt
105739,107342,MAL,16.83,7.96,5.38,20180419_111712_022875.txt
119011,119138,FEM,9.52,4.61,2.8,20180419_111712_022875.txt
119154,119517,MAL,9.31,4.45,2.77,20180419_111712_022875.txt
122011,122354,FEM,11.66,5.74,3.55,20180419_111712_022875.txt
132886,135048,MAL,18.91,8.96,6.22,20180419_111712_022875.txt
135854,136544,MAL,11.18,5.36,3.45,20180419_111712_022875.txt
136612,137165,FEM,10.32,4.89,3.14,20180419_111712_022875.txt
145275,146858,FEM,16.69,8.06,5.38,20180419_111712_022875.txt
151492,153412,FEM,19.22,9.49,6.28,20180419_111712_022875.txt
156492,157000,FEM,11.49,5.62,3.52,20180419_111712_022875.txt
162511,163476,FEM,11.61,5.5,3.64,20180419_111712_022875.txt
165070,165617,FEM,11.9,5.74,3.61,20180419_111712_022875.txt
166921,171994,FEM,42.92,21.76,14.71,20180419_111712_022875.txt
173502,175640,FEM,23.15,11.58,7.58,20180419_111712_022875.txt
175787,176730,MAL,16.03,8.01,5.05,20180419_111712_022875.txt
176364,176492,FEM,11.91,5.94,3.59,20180419_111712_022875.txt
177557,177916,MAL,10.5,5.01,3.17,20180419_111712_022875.txt
177778,178065,FEM,11.05,5.41,3.34,20180419_111712_022875.txt
178379,182942,FEM,44.44,22.58,14.86,20180419_111712_022875.txt
185993,187346,FEM,18.36,9.19,5.85,20180419_111712_022875.txt
187206,188731,MAL,19.73,10.0,6.38,20180419_111712_022875.txt
188605,195444,FEM,55.22,27.79,19.05,20180419_111712_022875.txt
188906,189071,MAL,12.69,6.36,3.86,20180419_111712_022875.txt
195823,197036,MAL,16.75,8.27,5.34,20180419_111712_022875.txt
200991,201531,MAL,7.42,3.28,2.17,20180419_111712_022875.txt
209925,210040,FEM,8.79,4.19,2.55,20180419_111712_022875.txt
211511,214115,FEM,24.63,12.28,8.2,20180419_111712_022875.txt
214755,215012,FEM,12.04,5.97,3.66,20180419_111712_022875.txt
222026,223897,FEM,21.0,10.49,6.86,20180419_111712_022875.txt
224051,224491,FEM,12.02,5.94,3.69,20180419_111712_022875.txt
230492,231010,FEM,7.62,3.42,2.23,20180419_111712_022875.txt
244257,248493,FEM,32.44,15.89,11.08,20180419_111712_022875.txt
252251,253010,FEM,10.06,4.74,3.09,20180419_111712_022875.txt
255606,257320,MAL,16.69,7.9,5.35,20180419_111712_022875.txt
268993,270432,FEM,16.21,7.85,5.2,20180419_111712_022875.txt
271286,274917,FEM,24.8,11.31,8.32,20180419_111712_022875.txt
289492,290180,FEM,10.33,4.91,3.17,20180419_111712_022875.txt
290844,293510,FEM,19.39,8.85,6.41,20180419_111712_022875.txt
296011,296175,FEM,10.16,4.9,3.02,20180419_111712_022875.txt
298011,298264,FEM,9.19,4.39,2.71,20180419_111712_022875.txt
302511,304261,FEM,17.99,8.91,5.84,20180419_111712_022875.txt
310510,311254,MAL,11.64,5.51,3.61,20180419_111712_022875.txt
314074,314374,FEM,6.55,2.82,1.84,20180419_111712_022875.txt
315564,316286,FEM,7.91,3.43,2.31,20180419_111712_022875.txt
321658,323011,FEM,11.53,5.29,3.57,20180419_111712_022875.txt
325144,326511,FEM,15.64,7.67,5.0,20180419_111712_022875.txt
335581,335885,MAL,10.49,5.06,3.15,20180419_111712_022875.txt
339015,340223,FEM,15.18,7.29,4.76,20180419_111712_022875.txt
345011,345220,FEM,10.04,4.85,2.99,20180419_111712_022875.txt
345492,346992,FEM,16.99,8.29,5.42,20180419_111712_022875.txt
350492,352990,MAL,27.01,13.76,8.92,20180419_111712_022875.txt
357011,357229,FEM,8.67,4.08,2.53,20180419_111712_022875.txt
383992,385430,FEM,12.47,5.67,4.01,20180419_111712_022875.txt
387511,387670,FEM,8.94,4.28,2.61,20180419_111712_022875.txt
387825,389244,FEM,14.5,6.9,4.62,20180419_111712_022875.txt
394492,398353,FEM,32.52,16.1,11.04,20180419_111712_022875.txt
398535,398710,FEM,12.67,6.35,3.86,20180419_111712_022875.txt
409511,411507,FEM,18.41,8.94,5.97,20180419_111712_022875.txt
415908,419485,MAL,32.19,15.87,10.72,20180419_111712_022875.txt
417012,417814,FEM,13.91,6.72,4.27,20180419_111712_022875.txt
421244,421352,MAL,7.24,3.34,2.04,20180419_111712_022875.txt
421492,422575,MAL,10.9,4.92,3.37,20180419_111712_022875.txt
444771,445692,FEM,10.51,4.82,3.26,20180419_111712_022875.txt
451003,454012,FEM,30.07,14.86,9.92,20180419_111712_022875.txt
456325,457025,FEM,8.32,3.65,2.44,20180419_111712_022875.txt
458742,460483,MAL,19.74,9.78,6.47,20180419_111712_022875.txt
460898,461414,MAL,4.9,1.93,1.33,20180419_111712_022875.txt
469317,469489,FEM,7.03,3.2,1.98,20180419_111712_022875.txt
469630,469993,FEM,5.97,2.6,1.66,20180419_111712_022875.txt
489227,489691,FEM,5.24,2.03,1.43,20180419_111712_022875.txt
490696,490804,FEM,6.41,2.88,1.76,20180419_111712_022875.txt
551753,551984,FEM,8.16,3.8,2.36,20180419_111712_022875.txt
555037,556492,FEM,16.92,8.31,5.44,20180419_111712_022875.txt
556991,557140,MAL,11.33,5.6,3.41,20180419_111712_022875.txt
557302,557488,MAL,10.57,5.18,3.16,20180419_111712_022875.txt
568056,569992,FEM,17.83,8.57,5.87,20180419_111712_022875.txt
570993,573275,MAL,19.63,9.49,6.48,20180419_111712_022875.txt
575124,575993,MAL,10.44,4.71,3.18,20180419_111712_022875.txt
579008,579938,FEM,8.99,3.83,2.71,20180419_111712_022875.txt
581033,583036,MAL,22.68,11.13,7.24,20180419_111712_022875.txt
595569,596236,MAL,8.66,3.97,2.61,20180419_111712_022875.txt
600011,603511,MAL,23.94,11.07,8.12,20180419_111712_022875.txt
605011,609010,MAL,27.11,12.61,9.21,20180419_111712_022875.txt
615669,619697,MAL,28.14,12.97,9.45,20180419_111712_022875.txt
620992,625039,MAL,24.11,10.67,8.27,20180419_111712_022875.txt
661492,663914,FEM,22.05,10.28,7.04,20180419_111712_022875.txt
669605,672011,FEM,19.39,9.3,6.37,20180419_111712_022875.txt
696487,697042,FEM,4.8,1.73,1.3,20180419_111712_022875.txt
701195,701511,FEM,6.24,2.65,1.74,20180419_111712_022875.txt
701981,703461,MAL,10.97,4.72,3.46,20180419_111712_022875.txt
705635,706992,FEM,11.12,4.85,3.49,20180419_111712_022875.txt
709493,711493,MAL,16.25,7.55,5.3,20180419_111712_022875.txt
711492,712219,FEM,9.99,4.51,3.0,20180419_111712_022875.txt
718816,727539,FEM,61.83,30.45,21.62,20180419_111712_022875.txt
732908,734010,FEM,12.87,6.21,4.03,20180419_111712_022875.txt
734511,740510,FEM,47.93,24.24,16.48,20180419_111712_022875.txt
758012,759310,FEM,13.22,6.11,4.18,20180419_111712_022875.txt
760357,763479,FEM,24.18,11.6,8.14,20180419_111712_022875.txt
765511,765874,FEM,10.38,5.05,3.13,20180419_111712_022875.txt
769492,770012,FEM,7.53,3.34,2.15,20180419_111712_022875.txt
776461,777011,FEM,6.16,2.54,1.75,20180419_111712_022875.txt
786095,787430,FEM,12.4,5.66,3.91,20180419_111712_022875.txt
787953,788734,FEM,9.19,4.11,2.75,20180419_111712_022875.txt
794669,795491,MAL,9.09,4.1,2.72,20180419_111712_022875.txt
797514,798991,MAL,14.5,6.97,4.64,20180419_111712_022875.txt
801917,803250,FEM,14.26,6.75,4.48,20180419_111712_022875.txt
806303,807992,FEM,16.01,7.64,5.17,20180419_111712_022875.txt
811991,814981,FEM,24.21,11.84,8.12,20180419_111712_022875.txt
812749,813302,MAL,8.08,3.67,2.34,20180419_111712_022875.txt
821492,822012,FEM,7.78,3.46,2.29,20180419_111712_022875.txt
822241,822410,FEM,9.08,4.34,2.66,20180419_111712_022875.txt
837240,838553,FEM,11.26,4.99,3.42,20180419_111712_022875.txt
840778,841357,MAL,4.92,1.91,1.29,20180419_111712_022875.txt
841543,841946,MAL,4.88,1.98,1.3,20180419_111712_022875.txt
843090,843444,FEM,7.41,3.39,2.14,20180419_111712_022875.txt
849992,850930,MAL,13.01,6.18,4.05,20180419_111712_022875.txt
858011,860510,FEM,20.12,9.46,6.68,20180419_111712_022875.txt
871511,874893,FEM,30.38,15.02,10.19,20180419_111712_022875.txt
876719,877384,FEM,12.14,5.84,3.76,20180419_111712_022875.txt
877993,878477,FEM,11.07,5.29,3.37,20180419_111712_022875.txt
880418,882426,FEM,18.91,8.82,6.09,20180419_111712_022875.txt
890511,891512,FEM,11.12,5.18,3.43,20180419_111712_022875.txt
893511,895992,FEM,21.32,10.09,6.97,20180419_111712_022875.txt
896547,897516,FEM,7.6,3.12,2.3,20180419_111712_022875.txt
942011,943032,FEM,11.02,5.12,3.45,20180419_111712_022875.txt
1006182,1006855,FEM,9.38,4.43,2.84,20180419_111712_022875.txt
1006962,1007114,FEM,10.99,5.42,3.29,20180419_111712_022875.txt
1017017,1018242,FEM,13.16,6.21,4.15,20180419_111712_022875.txt
1019010,1020510,FEM,14.31,6.86,4.57,20180419_111712_022875.txt
1026024,1026993,FEM,10.7,4.86,3.23,20180419_111712_022875.txt
1037850,1039510,FEM,15.54,7.39,5.01,20180419_111712_022875.txt
1058260,1059281,MAL,11.67,5.63,3.67,20180419_111712_022875.txt
1072992,1073637,FEM,10.32,4.86,3.15,20180419_111712_022875.txt
1075992,1077045,FEM,10.72,4.93,3.3,20180419_111712_022875.txt
1119234,1121932,FEM,22.61,11.01,7.54,20180419_111712_022875.txt
1126308,1126499,MAL,8.11,3.81,2.34,20180419_111712_022875.txt
1131796,1131904,MAL,7.92,3.73,2.27,20180419_111712_022875.txt
1174525,1176511,MAL,21.56,10.78,7.07,20180419_111712_022875.txt
1183992,1185173,MAL,14.65,7.09,4.68,20180419_111712_022875.txt
1187992,1188102,MAL,9.28,4.49,2.72,20180419_111712_022875.txt
1188668,1189011,MAL,5.19,2.12,1.39,20180419_111712_022875.txt
1191443,1194857,MAL,38.86,19.77,12.6,20180419_111712_022875.txt
1195013,1199865,MAL,43.79,22.69,14.96,20180419_111712_022875.txt
1201510,1204905,MAL,27.96,13.57,9.39,20180419_111712_022875.txt
1206509,1209012,FEM,24.31,11.97,7.92,20180419_111712_022875.txt
1214018,1215581,MAL,17.27,8.54,5.57,20180419_111712_022875.txt
1217538,1217730,MAL,8.38,3.94,2.43,20180419_111712_022875.txt
1219161,1219288,MAL,6.28,2.81,1.72,20180419_111712_022875.txt
1223011,1223786,FEM,7.92,3.56,2.38,20180419_111712_022875.txt
1228152,1229492,FEM,11.02,4.88,3.45,20180419_111712_022875.txt
1230012,1231490,MAL,12.26,5.69,3.89,20180419_111712_022875.txt
1267512,1270011,FEM,20.97,10.3,6.96,20180419_111712_022875.txt
1293177,1293898,MAL,6.15,2.65,1.78,20180419_111712_022875.txt
1311491,1313992,FEM,21.9,10.92,7.27,20180419_111712_022875.txt
1317765,1319662,FEM,20.44,9.94,6.47,20180419_111712_022875.txt
1318975,1321010,MAL,20.03,9.8,6.52,20180419_111712_022875.txt
1330050,1332004,MAL,20.62,10.43,6.75,20180419_111712_022875.txt
1334964,1338010,MAL,28.64,14.59,9.61,20180419_111712_022875.txt
1342992,1343512,FEM,10.59,5.1,3.17,20180419_111712_022875.txt
1346262,1347511,MAL,16.21,7.97,5.11,20180419_111712_022875.txt
1355010,1355822,MAL,13.18,6.46,4.08,20180419_111712_022875.txt
1362673,1363991,MAL,17.83,9.01,5.72,20180419_111712_022875.txt
1364977,1365112,FEM,9.94,4.85,2.94,20180419_111712_022875.txt
1365002,1365513,MAL,9.69,4.67,2.92,20180419_111712_022875.txt
1365512,1365687,FEM,10.98,5.42,3.29,20180419_111712_022875.txt
1379531,1382182,MAL,27.45,13.96,9.09,20180419_111712_022875.txt
1385164,1385314,MAL,11.77,5.86,3.55,20180419_111712_022875.txt
1385492,1387011,MAL,20.42,10.15,6.51,20180419_111712_022875.txt
1392012,1394925,MAL,28.74,14.42,9.57,20180419_111712_022875.txt
1409304,1410490,MAL,17.48,8.77,5.52,20180419_111712_022875.txt
1412567,1415873,MAL,40.03,20.45,12.97,20180419_111712_022875.txt
1436511,1439511,MAL,36.64,18.56,11.79,20180419_111712_022875.txt
