segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
10992,16492,FEM,44.12,21.49,14.81,20210810_154653_043305.txt
13011,14476,MAL,16.1,7.63,5.01,20210810_154653_043305.txt
14634,15201,MAL,6.78,2.93,1.96,20210810_154653_043305.txt
16895,21991,FEM,31.91,14.69,10.99,20210810_154653_043305.txt
16991,18523,MAL,13.05,6.02,4.16,20210810_154653_043305.txt
18895,19011,MAL,5.95,2.51,1.61,20210810_154653_043305.txt
38313,41492,FEM,23.18,10.92,7.81,20210810_154653_043305.txt
42490,43403,FEM,10.23,4.69,3.12,20210810_154653_043305.txt
44523,46514,FEM,19.62,9.49,6.27,20210810_154653_043305.txt
45993,46302,MAL,7.69,3.52,2.22,20210810_154653_043305.txt
47427,47869,FEM,10.45,4.93,3.11,20210810_154653_043305.txt
48841,50491,FEM,15.57,7.27,4.97,20210810_154653_043305.txt
49172,49329,MAL,7.78,3.55,2.23,20210810_154653_043305.txt
49547,49852,MAL,8.69,4.09,2.55,20210810_154653_043305.txt
52512,54010,FEM,14.64,6.69,4.63,20210810_154653_043305.txt
59992,63492,FEM,28.73,13.43,9.51,20210810_154653_043305.txt
67011,68872,FEM,18.19,8.87,5.93,20210810_154653_043305.txt
69650,70683,FEM,9.24,4.02,2.86,20210810_154653_043305.txt
101427,102510,FEM,9.16,3.95,2.79,20210810_154653_043305.txt
112740,117630,FEM,36.84,17.77,12.44,20210810_154653_043305.txt
129136,129511,FEM,7.23,3.26,2.08,20210810_154653_043305.txt
164992,165512,FEM,6.2,2.69,1.76,20210810_154653_043305.txt
183956,185510,FEM,15.48,7.5,4.92,20210810_154653_043305.txt
186980,189493,FEM,24.11,12.18,7.96,20210810_154653_043305.txt
190492,191511,FEM,11.72,5.64,3.68,20210810_154653_043305.txt
196562,198147,FEM,14.65,6.94,4.7,20210810_154653_043305.txt
199010,200390,FEM,11.29,5.24,3.6,20210810_154653_043305.txt
210492,210991,FEM,10.72,5.09,3.26,20210810_154653_043305.txt
212382,213182,FEM,11.07,5.21,3.43,20210810_154653_043305.txt
267153,268490,FEM,15.37,7.41,4.9,20210810_154653_043305.txt
297437,299089,FEM,18.38,8.95,5.96,20210810_154653_043305.txt
380217,380627,MAL,11.56,5.67,3.53,20210810_154653_043305.txt
401411,401993,FEM,6.43,2.75,1.85,20210810_154653_043305.txt
406598,407003,FEM,9.52,4.51,2.85,20210810_154653_043305.txt
465067,468493,FEM,31.8,16.0,10.73,20210810_154653_043305.txt
469758,471209,FEM,18.9,9.49,6.1,20210810_154653_043305.txt
476650,477857,FEM,18.45,9.22,5.85,20210810_154653_043305.txt
491528,492011,FEM,12.54,6.18,3.87,20210810_154653_043305.txt
496010,497983,FEM,19.42,9.42,6.36,20210810_154653_043305.txt
501479,503492,FEM,16.76,7.78,5.53,20210810_154653_043305.txt
567579,567682,MAL,12.27,6.14,3.71,20210810_154653_043305.txt
656993,658011,MAL,12.29,5.51,3.82,20210810_154653_043305.txt
707820,708011,FEM,13.11,6.57,4.0,20210810_154653_043305.txt
714779,715010,FEM,5.09,2.14,1.34,20210810_154653_043305.txt
731577,732512,FEM,16.98,8.51,5.42,20210810_154653_043305.txt
967073,968094,FEM,12.86,5.99,4.01,20210810_154653_043305.txt
971904,972010,MAL,8.96,4.3,2.61,20210810_154653_043305.txt
978011,978843,FEM,11.48,5.49,3.52,20210810_154653_043305.txt
980512,982792,FEM,21.05,10.51,6.95,20210810_154653_043305.txt
