segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
5493,7748,MAL,19.45,9.36,6.47,20220630_132604_024880_1.txt
6711,7231,FEM,9.06,4.21,2.71,20220630_132604_024880_1.txt
11229,13651,FEM,23.18,11.46,7.58,20220630_132604_024880_1.txt
12493,12658,MAL,7.95,3.73,2.28,20220630_132604_024880_1.txt
17348,17910,MAL,10.98,5.34,3.36,20220630_132604_024880_1.txt
17442,18711,FEM,15.78,7.71,5.03,20220630_132604_024880_1.txt
19511,24493,FEM,32.65,15.52,11.27,20220630_132604_024880_1.txt
25788,26991,FEM,13.43,6.5,4.23,20220630_132604_024880_1.txt
37992,39195,FEM,8.76,3.71,2.73,20220630_132604_024880_1.txt
43511,43654,FEM,8.26,3.89,2.38,20220630_132604_024880_1.txt
47491,48738,FEM,13.41,6.49,4.28,20220630_132604_024880_1.txt
48992,50011,FEM,12.93,6.17,4.03,20220630_132604_024880_1.txt
53992,56992,FEM,28.11,14.16,9.43,20220630_132604_024880_1.txt
58717,60992,FEM,22.78,11.33,7.53,20220630_132604_024880_1.txt
63410,64087,FEM,11.41,5.53,3.52,20220630_132604_024880_1.txt
67557,69511,FEM,18.93,9.18,6.19,20220630_132604_024880_1.txt
71493,75295,FEM,32.18,16.28,10.92,20220630_132604_024880_1.txt
74208,75011,MAL,9.91,4.74,3.04,20220630_132604_024880_1.txt
77188,77848,FEM,6.58,2.76,1.86,20220630_132604_024880_1.txt
78005,79583,FEM,13.06,6.07,4.22,20220630_132604_024880_1.txt
80188,81492,FEM,14.4,6.86,4.57,20220630_132604_024880_1.txt
82510,84491,FEM,18.14,8.47,5.88,20220630_132604_024880_1.txt
85492,87011,FEM,16.19,7.92,5.26,20220630_132604_024880_1.txt
85747,87154,MAL,16.18,7.9,5.18,20220630_132604_024880_1.txt
88781,89841,MAL,14.74,7.29,4.64,20220630_132604_024880_1.txt
89021,89492,FEM,9.77,4.71,2.94,20220630_132604_024880_1.txt
95011,96407,FEM,17.87,8.94,5.74,20220630_132604_024880_1.txt
108076,109164,MAL,12.81,5.92,4.0,20220630_132604_024880_1.txt
110492,113848,FEM,30.82,15.7,10.39,20220630_132604_024880_1.txt
116993,118380,FEM,15.47,7.46,4.89,20220630_132604_024880_1.txt
117615,117939,MAL,7.85,3.64,2.28,20220630_132604_024880_1.txt
129492,132511,FEM,29.59,14.98,9.87,20220630_132604_024880_1.txt
133993,136415,FEM,21.68,10.72,7.19,20220630_132604_024880_1.txt
137693,137993,FEM,9.16,4.39,2.71,20220630_132604_024880_1.txt
140154,141011,FEM,13.88,6.8,4.32,20220630_132604_024880_1.txt
146267,147492,FEM,9.42,4.27,2.95,20220630_132604_024880_1.txt
147644,149193,FEM,16.73,8.1,5.34,20220630_132604_024880_1.txt
150616,151991,FEM,16.55,8.09,5.25,20220630_132604_024880_1.txt
153492,158338,FEM,40.76,19.95,13.63,20220630_132604_024880_1.txt
159391,166511,FEM,60.88,30.78,20.61,20220630_132604_024880_1.txt
165458,165730,MAL,4.53,1.82,1.16,20220630_132604_024880_1.txt
165954,166378,MAL,6.13,2.65,1.72,20220630_132604_024880_1.txt
167864,171470,FEM,33.39,16.28,10.86,20220630_132604_024880_1.txt
172515,175492,FEM,29.68,14.78,9.68,20220630_132604_024880_1.txt
176124,197491,FEM,198.35,100.96,66.86,20220630_132604_024880_1.txt
178585,180308,MAL,18.45,8.47,5.68,20220630_132604_024880_1.txt
199201,200451,MAL,15.27,7.47,4.8,20220630_132604_024880_1.txt
203011,205011,FEM,20.31,9.8,6.55,20220630_132604_024880_1.txt
207647,212450,FEM,40.43,20.78,13.83,20220630_132604_024880_1.txt
213011,215522,FEM,22.53,11.19,7.48,20220630_132604_024880_1.txt
215676,219898,FEM,36.61,18.76,12.41,20220630_132604_024880_1.txt
219119,219254,MAL,11.86,5.89,3.58,20220630_132604_024880_1.txt
222620,223985,MAL,15.65,7.59,5.0,20220630_132604_024880_1.txt
225462,227511,MAL,20.01,9.95,6.57,20220630_132604_024880_1.txt
225489,226210,FEM,10.76,5.15,3.31,20220630_132604_024880_1.txt
226333,226493,FEM,6.32,2.83,1.74,20220630_132604_024880_1.txt
226768,227219,FEM,10.03,4.82,3.03,20220630_132604_024880_1.txt
229284,237546,FEM,78.42,39.43,26.07,20220630_132604_024880_1.txt
229387,229836,MAL,7.41,3.35,2.15,20220630_132604_024880_1.txt
232252,233702,MAL,17.44,8.3,5.4,20220630_132604_024880_1.txt
238182,247575,FEM,90.54,46.04,30.19,20220630_132604_024880_1.txt
239981,241751,MAL,18.96,9.45,6.12,20220630_132604_024880_1.txt
243444,247177,MAL,34.68,17.4,11.53,20220630_132604_024880_1.txt
248493,250491,MAL,19.8,9.66,6.44,20220630_132604_024880_1.txt
249510,250792,FEM,14.63,6.97,4.59,20220630_132604_024880_1.txt
252782,255447,FEM,23.39,11.87,7.85,20220630_132604_024880_1.txt
267005,273993,FEM,65.66,33.89,22.18,20220630_132604_024880_1.txt
270204,271905,MAL,19.22,9.58,6.19,20220630_132604_024880_1.txt
274739,275924,FEM,11.92,5.57,3.73,20220630_132604_024880_1.txt
276554,277113,FEM,7.49,3.38,2.2,20220630_132604_024880_1.txt
277918,283011,FEM,43.73,21.45,14.51,20220630_132604_024880_1.txt
289113,290512,FEM,15.11,7.13,4.77,20220630_132604_024880_1.txt
